"long_dd","lat_dd","poccur","species","aquamaps_id"
-148.5,60.5,0.05,"Pugettia producta","W-Bch-240780"
-148,60.5,0.17,"Pugettia producta","W-Bch-240780"
-147.5,60.5,0.17,"Pugettia producta","W-Bch-240780"
-147,60.5,0.28,"Pugettia producta","W-Bch-240780"
-146.5,60.5,0.54,"Pugettia producta","W-Bch-240780"
-148.5,60,0.06,"Pugettia producta","W-Bch-240780"
-148,60,0.43,"Pugettia producta","W-Bch-240780"
-147.5,60,0.26,"Pugettia producta","W-Bch-240780"
-147,60,0.37,"Pugettia producta","W-Bch-240780"
-146.5,60,0.51,"Pugettia producta","W-Bch-240780"
-146,60,0.72,"Pugettia producta","W-Bch-240780"
-145.5,60,0.7,"Pugettia producta","W-Bch-240780"
-145,60,0.68,"Pugettia producta","W-Bch-240780"
-144.5,60,0.68,"Pugettia producta","W-Bch-240780"
-149.5,59.5,0.56,"Pugettia producta","W-Bch-240780"
-149,59.5,0.6,"Pugettia producta","W-Bch-240780"
-148.5,59.5,0.63,"Pugettia producta","W-Bch-240780"
-148,59.5,0.6,"Pugettia producta","W-Bch-240780"
-147.5,59.5,0.54,"Pugettia producta","W-Bch-240780"
-147,59.5,0.56,"Pugettia producta","W-Bch-240780"
-146.5,59.5,0.54,"Pugettia producta","W-Bch-240780"
-146,59.5,0.76,"Pugettia producta","W-Bch-240780"
-145.5,59.5,0.1,"Pugettia producta","W-Bch-240780"
-145,59.5,0.15,"Pugettia producta","W-Bch-240780"
-144.5,59.5,0.76,"Pugettia producta","W-Bch-240780"
-144,59.5,0.77,"Pugettia producta","W-Bch-240780"
-143.5,59.5,0.82,"Pugettia producta","W-Bch-240780"
-143,59.5,0.09,"Pugettia producta","W-Bch-240780"
-142,59.5,0.83,"Pugettia producta","W-Bch-240780"
-141.5,59.5,0.8,"Pugettia producta","W-Bch-240780"
-141,59.5,0.8,"Pugettia producta","W-Bch-240780"
-140,59.5,0.73,"Pugettia producta","W-Bch-240780"
-139.5,59.5,0.69,"Pugettia producta","W-Bch-240780"
-151,59,0.43,"Pugettia producta","W-Bch-240780"
-150.5,59,0.54,"Pugettia producta","W-Bch-240780"
-150,59,0.55,"Pugettia producta","W-Bch-240780"
-146.5,59,0.17,"Pugettia producta","W-Bch-240780"
-146,59,0.77,"Pugettia producta","W-Bch-240780"
-139.5,59,0.88,"Pugettia producta","W-Bch-240780"
-139,59,0.85,"Pugettia producta","W-Bch-240780"
-150,58.5,0.15,"Pugettia producta","W-Bch-240780"
-138.5,58.5,0.3,"Pugettia producta","W-Bch-240780"
-138,58.5,0.88,"Pugettia producta","W-Bch-240780"
-137.5,58.5,0.77,"Pugettia producta","W-Bch-240780"
-137,58.5,0.68,"Pugettia producta","W-Bch-240780"
-136,58.5,0.5,"Pugettia producta","W-Bch-240780"
-135,58.5,0.52,"Pugettia producta","W-Bch-240780"
-150,58,0.22,"Pugettia producta","W-Bch-240780"
-149.5,58,0.22,"Pugettia producta","W-Bch-240780"
-139,58,0.88,"Pugettia producta","W-Bch-240780"
-138.5,58,0.93,"Pugettia producta","W-Bch-240780"
-138,58,0.35,"Pugettia producta","W-Bch-240780"
-137,58,0.84,"Pugettia producta","W-Bch-240780"
-136.5,58,0.74,"Pugettia producta","W-Bch-240780"
-136,58,0.59,"Pugettia producta","W-Bch-240780"
-135.5,58,0.51,"Pugettia producta","W-Bch-240780"
-135,58,0.53,"Pugettia producta","W-Bch-240780"
-134.5,58,0.51,"Pugettia producta","W-Bch-240780"
-134,58,0.48,"Pugettia producta","W-Bch-240780"
-150.5,57.5,0.11,"Pugettia producta","W-Bch-240780"
-150,57.5,0.05,"Pugettia producta","W-Bch-240780"
-136.5,57.5,0.91,"Pugettia producta","W-Bch-240780"
-136,57.5,0.81,"Pugettia producta","W-Bch-240780"
-135.5,57.5,0.69,"Pugettia producta","W-Bch-240780"
-135,57.5,0.6,"Pugettia producta","W-Bch-240780"
-134.5,57.5,0.53,"Pugettia producta","W-Bch-240780"
-134,57.5,0.48,"Pugettia producta","W-Bch-240780"
-133.5,57.5,0.46,"Pugettia producta","W-Bch-240780"
-151,57,0.16,"Pugettia producta","W-Bch-240780"
-136,57,0.75,"Pugettia producta","W-Bch-240780"
-135.5,57,0.83,"Pugettia producta","W-Bch-240780"
