"long_dd","lat_dd","poccur","species","aquamaps_id"
-124.5,42.5,0.41,"Tagelus californianus","W-Msc-507361"
-124,42.5,0.4,"Tagelus californianus","W-Msc-507361"
-124,42,0.65,"Tagelus californianus","W-Msc-507361"
-124,41.5,0.64,"Tagelus californianus","W-Msc-507361"
-124,41,0.71,"Tagelus californianus","W-Msc-507361"
-124,40.5,0.69,"Tagelus californianus","W-Msc-507361"
-124,40,0.72,"Tagelus californianus","W-Msc-507361"
-123.5,39.5,0.75,"Tagelus californianus","W-Msc-507361"
-123.5,39,0.75,"Tagelus californianus","W-Msc-507361"
-123.5,38.5,0.76,"Tagelus californianus","W-Msc-507361"
-123,38.5,0.78,"Tagelus californianus","W-Msc-507361"
-123,38,0.73,"Tagelus californianus","W-Msc-507361"
-122.5,38,0.57,"Tagelus californianus","W-Msc-507361"
-122,38,0.09,"Tagelus californianus","W-Msc-507361"
-123,37.5,0.1,"Tagelus californianus","W-Msc-507361"
-122.5,37.5,0.23,"Tagelus californianus","W-Msc-507361"
-122,37.5,0.13,"Tagelus californianus","W-Msc-507361"
-122,37,0.65,"Tagelus californianus","W-Msc-507361"
-122,36.5,0.95,"Tagelus californianus","W-Msc-507361"
-121.5,36.5,1,"Tagelus californianus","W-Msc-507361"
-121.5,36,1,"Tagelus californianus","W-Msc-507361"
-121,36,1,"Tagelus californianus","W-Msc-507361"
-121,35.5,1,"Tagelus californianus","W-Msc-507361"
-120.5,35,1,"Tagelus californianus","W-Msc-507361"
-120.5,34.5,1,"Tagelus californianus","W-Msc-507361"
-120,34.5,1,"Tagelus californianus","W-Msc-507361"
-120,34,1,"Tagelus californianus","W-Msc-507361"
-119.5,34,1,"Tagelus californianus","W-Msc-507361"
-119,34,1,"Tagelus californianus","W-Msc-507361"
-118.5,34,1,"Tagelus californianus","W-Msc-507361"
-118,34,1,"Tagelus californianus","W-Msc-507361"
-120,33.5,1,"Tagelus californianus","W-Msc-507361"
-119.5,33.5,1,"Tagelus californianus","W-Msc-507361"
-118.5,33.5,1,"Tagelus californianus","W-Msc-507361"
