"long_dd","lat_dd","poccur","species","aquamaps_id"
-148.5,60.5,0.52,"Mytilus californianus","W-Msc-367837"
-148,60.5,0.53,"Mytilus californianus","W-Msc-367837"
-147.5,60.5,0.54,"Mytilus californianus","W-Msc-367837"
-147,60.5,0.62,"Mytilus californianus","W-Msc-367837"
-146.5,60.5,0.78,"Mytilus californianus","W-Msc-367837"
-148.5,60,0.7,"Mytilus californianus","W-Msc-367837"
-148,60,0.7,"Mytilus californianus","W-Msc-367837"
-147.5,60,0.6,"Mytilus californianus","W-Msc-367837"
-147,60,0.68,"Mytilus californianus","W-Msc-367837"
-146.5,60,0.76,"Mytilus californianus","W-Msc-367837"
-146,60,0.85,"Mytilus californianus","W-Msc-367837"
-145.5,60,0.83,"Mytilus californianus","W-Msc-367837"
-145,60,0.82,"Mytilus californianus","W-Msc-367837"
-144.5,60,0.82,"Mytilus californianus","W-Msc-367837"
-149.5,59.5,0.75,"Mytilus californianus","W-Msc-367837"
-149,59.5,0.78,"Mytilus californianus","W-Msc-367837"
-148.5,59.5,0.79,"Mytilus californianus","W-Msc-367837"
-148,59.5,0.79,"Mytilus californianus","W-Msc-367837"
-147.5,59.5,0.77,"Mytilus californianus","W-Msc-367837"
-147,59.5,0.79,"Mytilus californianus","W-Msc-367837"
-146.5,59.5,0.68,"Mytilus californianus","W-Msc-367837"
-146,59.5,0.87,"Mytilus californianus","W-Msc-367837"
-145.5,59.5,0.38,"Mytilus californianus","W-Msc-367837"
-145,59.5,0.4,"Mytilus californianus","W-Msc-367837"
-144.5,59.5,0.87,"Mytilus californianus","W-Msc-367837"
-144,59.5,0.88,"Mytilus californianus","W-Msc-367837"
-143.5,59.5,0.91,"Mytilus californianus","W-Msc-367837"
-143,59.5,0.38,"Mytilus californianus","W-Msc-367837"
-142.5,59.5,0.03,"Mytilus californianus","W-Msc-367837"
-142,59.5,0.91,"Mytilus californianus","W-Msc-367837"
-141.5,59.5,0.89,"Mytilus californianus","W-Msc-367837"
-141,59.5,0.89,"Mytilus californianus","W-Msc-367837"
-140,59.5,0.85,"Mytilus californianus","W-Msc-367837"
-139.5,59.5,0.83,"Mytilus californianus","W-Msc-367837"
-151,59,0.68,"Mytilus californianus","W-Msc-367837"
-150.5,59,0.74,"Mytilus californianus","W-Msc-367837"
-150,59,0.76,"Mytilus californianus","W-Msc-367837"
-149.5,59,0.16,"Mytilus californianus","W-Msc-367837"
-148.5,59,0.2,"Mytilus californianus","W-Msc-367837"
-148,59,0.21,"Mytilus californianus","W-Msc-367837"
-147.5,59,0.15,"Mytilus californianus","W-Msc-367837"
-146.5,59,0.41,"Mytilus californianus","W-Msc-367837"
-146,59,0.88,"Mytilus californianus","W-Msc-367837"
-140,59,0.12,"Mytilus californianus","W-Msc-367837"
-139.5,59,0.94,"Mytilus californianus","W-Msc-367837"
-139,59,0.92,"Mytilus californianus","W-Msc-367837"
-151,58.5,0.05,"Mytilus californianus","W-Msc-367837"
-150.5,58.5,0.17,"Mytilus californianus","W-Msc-367837"
-150,58.5,0.38,"Mytilus californianus","W-Msc-367837"
-149.5,58.5,0.06,"Mytilus californianus","W-Msc-367837"
-139,58.5,0.01,"Mytilus californianus","W-Msc-367837"
-138.5,58.5,0.52,"Mytilus californianus","W-Msc-367837"
-138,58.5,0.94,"Mytilus californianus","W-Msc-367837"
-137.5,58.5,0.88,"Mytilus californianus","W-Msc-367837"
-137,58.5,0.82,"Mytilus californianus","W-Msc-367837"
-136,58.5,0.72,"Mytilus californianus","W-Msc-367837"
-135,58.5,0.73,"Mytilus californianus","W-Msc-367837"
-150,58,0.54,"Mytilus californianus","W-Msc-367837"
-149.5,58,0.44,"Mytilus californianus","W-Msc-367837"
-149,58,0.15,"Mytilus californianus","W-Msc-367837"
-148.5,58,0.17,"Mytilus californianus","W-Msc-367837"
-139,58,0.84,"Mytilus californianus","W-Msc-367837"
-138.5,58,0.93,"Mytilus californianus","W-Msc-367837"
-138,58,0.54,"Mytilus californianus","W-Msc-367837"
-137,58,0.92,"Mytilus californianus","W-Msc-367837"
-136.5,58,0.86,"Mytilus californianus","W-Msc-367837"
-136,58,0.77,"Mytilus californianus","W-Msc-367837"
-135.5,58,0.72,"Mytilus californianus","W-Msc-367837"
-135,58,0.74,"Mytilus californianus","W-Msc-367837"
-134.5,58,0.72,"Mytilus californianus","W-Msc-367837"
-134,58,0.7,"Mytilus californianus","W-Msc-367837"
-150.5,57.5,0.37,"Mytilus californianus","W-Msc-367837"
-150,57.5,0.27,"Mytilus californianus","W-Msc-367837"
-136.5,57.5,0.96,"Mytilus californianus","W-Msc-367837"
-136,57.5,0.9,"Mytilus californianus","W-Msc-367837"
-135.5,57.5,0.83,"Mytilus californianus","W-Msc-367837"
-135,57.5,0.78,"Mytilus californianus","W-Msc-367837"
-134.5,57.5,0.73,"Mytilus californianus","W-Msc-367837"
-134,57.5,0.7,"Mytilus californianus","W-Msc-367837"
-133.5,57.5,0.69,"Mytilus californianus","W-Msc-367837"
-151,57,0.43,"Mytilus californianus","W-Msc-367837"
-150.5,57,0.19,"Mytilus californianus","W-Msc-367837"
-136,57,0.76,"Mytilus californianus","W-Msc-367837"
-135.5,57,0.91,"Mytilus californianus","W-Msc-367837"
-135,57,0.84,"Mytilus californianus","W-Msc-367837"
-134.5,57,0.75,"Mytilus californianus","W-Msc-367837"
-134,57,0.72,"Mytilus californianus","W-Msc-367837"
-133.5,57,0.69,"Mytilus californianus","W-Msc-367837"
-133,57,0.7,"Mytilus californianus","W-Msc-367837"
-151.5,56.5,0.54,"Mytilus californianus","W-Msc-367837"
-135.5,56.5,0.96,"Mytilus californianus","W-Msc-367837"
-135,56.5,0.91,"Mytilus californianus","W-Msc-367837"
