"long_dd","lat_dd","poccur","species","aquamaps_id"
-165.5,62,0.01,"Entosphenus tridentatus","Fis-48258"
165.5,62,0.02,"Entosphenus tridentatus","Fis-48258"
157,61.5,0.16,"Entosphenus tridentatus","Fis-48258"
157.5,61.5,0.29,"Entosphenus tridentatus","Fis-48258"
158,61.5,0.49,"Entosphenus tridentatus","Fis-48258"
158.5,61.5,0.48,"Entosphenus tridentatus","Fis-48258"
159,61.5,0.44,"Entosphenus tridentatus","Fis-48258"
159.5,61.5,0.36,"Entosphenus tridentatus","Fis-48258"
160,61.5,0.27,"Entosphenus tridentatus","Fis-48258"
160.5,61.5,0.17,"Entosphenus tridentatus","Fis-48258"
164.5,61.5,0.03,"Entosphenus tridentatus","Fis-48258"
175.5,61.5,0.04,"Entosphenus tridentatus","Fis-48258"
176,61.5,0.14,"Entosphenus tridentatus","Fis-48258"
176.5,61.5,0.24,"Entosphenus tridentatus","Fis-48258"
177,61.5,0.3,"Entosphenus tridentatus","Fis-48258"
177.5,61.5,0.29,"Entosphenus tridentatus","Fis-48258"
178,61.5,0.22,"Entosphenus tridentatus","Fis-48258"
178.5,61.5,0.14,"Entosphenus tridentatus","Fis-48258"
179,61.5,0.08,"Entosphenus tridentatus","Fis-48258"
179.5,61.5,0.03,"Entosphenus tridentatus","Fis-48258"
-179.5,61,0.04,"Entosphenus tridentatus","Fis-48258"
-179,61,0.04,"Entosphenus tridentatus","Fis-48258"
-178.5,61,0.03,"Entosphenus tridentatus","Fis-48258"
-178,61,0.02,"Entosphenus tridentatus","Fis-48258"
-148,61,0.95,"Entosphenus tridentatus","Fis-48258"
-147.5,61,0.97,"Entosphenus tridentatus","Fis-48258"
-147,61,0.01,"Entosphenus tridentatus","Fis-48258"
-146.5,61,0.96,"Entosphenus tridentatus","Fis-48258"
-146,61,0.94,"Entosphenus tridentatus","Fis-48258"
156.5,61,0.1,"Entosphenus tridentatus","Fis-48258"
157,61,0.23,"Entosphenus tridentatus","Fis-48258"
157.5,61,0.16,"Entosphenus tridentatus","Fis-48258"
158,61,0.15,"Entosphenus tridentatus","Fis-48258"
158.5,61,0.19,"Entosphenus tridentatus","Fis-48258"
159,61,0.26,"Entosphenus tridentatus","Fis-48258"
159.5,61,0.32,"Entosphenus tridentatus","Fis-48258"
160,61,0.34,"Entosphenus tridentatus","Fis-48258"
160.5,61,0.04,"Entosphenus tridentatus","Fis-48258"
163.5,61,0.05,"Entosphenus tridentatus","Fis-48258"
164,61,0.14,"Entosphenus tridentatus","Fis-48258"
164.5,61,0.04,"Entosphenus tridentatus","Fis-48258"
172.5,61,0.14,"Entosphenus tridentatus","Fis-48258"
173,61,0.1,"Entosphenus tridentatus","Fis-48258"
173.5,61,0.1,"Entosphenus tridentatus","Fis-48258"
174,61,0.15,"Entosphenus tridentatus","Fis-48258"
174.5,61,0.24,"Entosphenus tridentatus","Fis-48258"
175,61,0.38,"Entosphenus tridentatus","Fis-48258"
175.5,61,0.52,"Entosphenus tridentatus","Fis-48258"
176,61,0.32,"Entosphenus tridentatus","Fis-48258"
176.5,61,0.13,"Entosphenus tridentatus","Fis-48258"
177,61,0.03,"Entosphenus tridentatus","Fis-48258"
178,61,0.06,"Entosphenus tridentatus","Fis-48258"
178.5,61,0.09,"Entosphenus tridentatus","Fis-48258"
179,61,0.1,"Entosphenus tridentatus","Fis-48258"
