"long_dd","lat_dd","poccur","species","aquamaps_id"
-149,61.5,0.04,"Clinocardium nuttallii","W-Msc-381980"
157.5,61.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
158,61.5,0.05,"Clinocardium nuttallii","W-Msc-381980"
158.5,61.5,0.05,"Clinocardium nuttallii","W-Msc-381980"
159,61.5,0.04,"Clinocardium nuttallii","W-Msc-381980"
159.5,61.5,0.03,"Clinocardium nuttallii","W-Msc-381980"
160,61.5,0.01,"Clinocardium nuttallii","W-Msc-381980"
-149,61,0.14,"Clinocardium nuttallii","W-Msc-381980"
-148,61,0.57,"Clinocardium nuttallii","W-Msc-381980"
-147.5,61,0.67,"Clinocardium nuttallii","W-Msc-381980"
-147,61,0.07,"Clinocardium nuttallii","W-Msc-381980"
-146.5,61,0.85,"Clinocardium nuttallii","W-Msc-381980"
-146,61,0.82,"Clinocardium nuttallii","W-Msc-381980"
157,61,0.01,"Clinocardium nuttallii","W-Msc-381980"
159,61,0.02,"Clinocardium nuttallii","W-Msc-381980"
159.5,61,0.03,"Clinocardium nuttallii","W-Msc-381980"
160,61,0.02,"Clinocardium nuttallii","W-Msc-381980"
175,61,0.02,"Clinocardium nuttallii","W-Msc-381980"
175.5,61,0.02,"Clinocardium nuttallii","W-Msc-381980"
-149.5,60.5,0.28,"Clinocardium nuttallii","W-Msc-381980"
-149,60.5,0.71,"Clinocardium nuttallii","W-Msc-381980"
-148.5,60.5,0.07,"Clinocardium nuttallii","W-Msc-381980"
-148,60.5,0.74,"Clinocardium nuttallii","W-Msc-381980"
-147.5,60.5,0.73,"Clinocardium nuttallii","W-Msc-381980"
-147,60.5,0.83,"Clinocardium nuttallii","W-Msc-381980"
-146.5,60.5,1,"Clinocardium nuttallii","W-Msc-381980"
-146,60.5,1,"Clinocardium nuttallii","W-Msc-381980"
-145.5,60.5,0.96,"Clinocardium nuttallii","W-Msc-381980"
168,60.5,0.1,"Clinocardium nuttallii","W-Msc-381980"
168.5,60.5,0.09,"Clinocardium nuttallii","W-Msc-381980"
169,60.5,0.08,"Clinocardium nuttallii","W-Msc-381980"
169.5,60.5,0.07,"Clinocardium nuttallii","W-Msc-381980"
171.5,60.5,0.01,"Clinocardium nuttallii","W-Msc-381980"
172,60.5,0.01,"Clinocardium nuttallii","W-Msc-381980"
172.5,60.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
173,60.5,0.06,"Clinocardium nuttallii","W-Msc-381980"
179.5,60.5,0.01,"Clinocardium nuttallii","W-Msc-381980"
-178.5,60,0.01,"Clinocardium nuttallii","W-Msc-381980"
-178,60,0.01,"Clinocardium nuttallii","W-Msc-381980"
-152.5,60,0.3,"Clinocardium nuttallii","W-Msc-381980"
-152,60,0.27,"Clinocardium nuttallii","W-Msc-381980"
-151.5,60,0.09,"Clinocardium nuttallii","W-Msc-381980"
-151,60,0.11,"Clinocardium nuttallii","W-Msc-381980"
-149,60,1,"Clinocardium nuttallii","W-Msc-381980"
-148.5,60,0.05,"Clinocardium nuttallii","W-Msc-381980"
-148,60,1,"Clinocardium nuttallii","W-Msc-381980"
-147.5,60,0.82,"Clinocardium nuttallii","W-Msc-381980"
-147,60,0.9,"Clinocardium nuttallii","W-Msc-381980"
-146.5,60,1,"Clinocardium nuttallii","W-Msc-381980"
-146,60,1,"Clinocardium nuttallii","W-Msc-381980"
-145.5,60,1,"Clinocardium nuttallii","W-Msc-381980"
-145,60,1,"Clinocardium nuttallii","W-Msc-381980"
-144.5,60,1,"Clinocardium nuttallii","W-Msc-381980"
-144,60,1,"Clinocardium nuttallii","W-Msc-381980"
-143.5,60,0.97,"Clinocardium nuttallii","W-Msc-381980"
-143,60,0.95,"Clinocardium nuttallii","W-Msc-381980"
-142.5,60,0.93,"Clinocardium nuttallii","W-Msc-381980"
-142,60,0.91,"Clinocardium nuttallii","W-Msc-381980"
-141.5,60,0.9,"Clinocardium nuttallii","W-Msc-381980"
-141,60,0.9,"Clinocardium nuttallii","W-Msc-381980"
-139.5,60,0.88,"Clinocardium nuttallii","W-Msc-381980"
-139,60,0.86,"Clinocardium nuttallii","W-Msc-381980"
164,60,0.02,"Clinocardium nuttallii","W-Msc-381980"
164.5,60,0.04,"Clinocardium nuttallii","W-Msc-381980"
165,60,0.06,"Clinocardium nuttallii","W-Msc-381980"
165.5,60,0.07,"Clinocardium nuttallii","W-Msc-381980"
166,60,0.08,"Clinocardium nuttallii","W-Msc-381980"
166.5,60,0.07,"Clinocardium nuttallii","W-Msc-381980"
167,60,0.13,"Clinocardium nuttallii","W-Msc-381980"
167.5,60,0.18,"Clinocardium nuttallii","W-Msc-381980"
168,60,0.19,"Clinocardium nuttallii","W-Msc-381980"
168.5,60,0.12,"Clinocardium nuttallii","W-Msc-381980"
169,60,0.11,"Clinocardium nuttallii","W-Msc-381980"
169.5,60,0.13,"Clinocardium nuttallii","W-Msc-381980"
170,60,0.09,"Clinocardium nuttallii","W-Msc-381980"
170.5,60,0.07,"Clinocardium nuttallii","W-Msc-381980"
171,60,0.06,"Clinocardium nuttallii","W-Msc-381980"
171.5,60,0.12,"Clinocardium nuttallii","W-Msc-381980"
-178.5,59.5,0.03,"Clinocardium nuttallii","W-Msc-381980"
-178,59.5,0.03,"Clinocardium nuttallii","W-Msc-381980"
-177.5,59.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
-177,59.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
-176.5,59.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
-176,59.5,0.01,"Clinocardium nuttallii","W-Msc-381980"
-175.5,59.5,0.01,"Clinocardium nuttallii","W-Msc-381980"
-163.5,59.5,0.01,"Clinocardium nuttallii","W-Msc-381980"
-163,59.5,0.01,"Clinocardium nuttallii","W-Msc-381980"
-153.5,59.5,0.5,"Clinocardium nuttallii","W-Msc-381980"
-153,59.5,0.59,"Clinocardium nuttallii","W-Msc-381980"
-152.5,59.5,0.58,"Clinocardium nuttallii","W-Msc-381980"
-152,59.5,0.61,"Clinocardium nuttallii","W-Msc-381980"
-151.5,59.5,0.68,"Clinocardium nuttallii","W-Msc-381980"
-151,59.5,0.8,"Clinocardium nuttallii","W-Msc-381980"
-150.5,59.5,0.94,"Clinocardium nuttallii","W-Msc-381980"
-150,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-149.5,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-149,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-148.5,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-148,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-147.5,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-147,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-146.5,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-146,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-145.5,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-145,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-144.5,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-144,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-143.5,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-143,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-142.5,59.5,0.97,"Clinocardium nuttallii","W-Msc-381980"
-142,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-141.5,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-141,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-140.5,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-140,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-139.5,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-139,59.5,1,"Clinocardium nuttallii","W-Msc-381980"
-138.5,59.5,0.04,"Clinocardium nuttallii","W-Msc-381980"
149,59.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
149.5,59.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
150,59.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
150.5,59.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
151,59.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
151.5,59.5,0.01,"Clinocardium nuttallii","W-Msc-381980"
152,59.5,0.01,"Clinocardium nuttallii","W-Msc-381980"
163.5,59.5,0.02,"Clinocardium nuttallii","W-Msc-381980"
164,59.5,0.05,"Clinocardium nuttallii","W-Msc-381980"
164.5,59.5,0.08,"Clinocardium nuttallii","W-Msc-381980"
165,59.5,0.1,"Clinocardium nuttallii","W-Msc-381980"
165.5,59.5,0.14,"Clinocardium nuttallii","W-Msc-381980"
166,59.5,0.17,"Clinocardium nuttallii","W-Msc-381980"
166.5,59.5,0.19,"Clinocardium nuttallii","W-Msc-381980"
167,59.5,0.24,"Clinocardium nuttallii","W-Msc-381980"
167.5,59.5,0.21,"Clinocardium nuttallii","W-Msc-381980"
168,59.5,0.24,"Clinocardium nuttallii","W-Msc-381980"
170,59.5,0.06,"Clinocardium nuttallii","W-Msc-381980"
170.5,59.5,0.15,"Clinocardium nuttallii","W-Msc-381980"
171,59.5,0.19,"Clinocardium nuttallii","W-Msc-381980"
-178,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
-177.5,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
-177,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
-176.5,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
-176,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
-175.5,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
-175,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
-174.5,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
-174,59,0.02,"Clinocardium nuttallii","W-Msc-381980"
-173.5,59,0.01,"Clinocardium nuttallii","W-Msc-381980"
-162.5,59,0.02,"Clinocardium nuttallii","W-Msc-381980"
-162,59,0.02,"Clinocardium nuttallii","W-Msc-381980"
-161.5,59,0.03,"Clinocardium nuttallii","W-Msc-381980"
-160.5,59,0.02,"Clinocardium nuttallii","W-Msc-381980"
-160,59,0.01,"Clinocardium nuttallii","W-Msc-381980"
-158.5,59,0.01,"Clinocardium nuttallii","W-Msc-381980"
-158,59,0.01,"Clinocardium nuttallii","W-Msc-381980"
-156.5,59,0.02,"Clinocardium nuttallii","W-Msc-381980"
-154,59,0.6,"Clinocardium nuttallii","W-Msc-381980"
-153.5,59,0.58,"Clinocardium nuttallii","W-Msc-381980"
-153,59,0.79,"Clinocardium nuttallii","W-Msc-381980"
-152.5,59,1,"Clinocardium nuttallii","W-Msc-381980"
-152,59,0.95,"Clinocardium nuttallii","W-Msc-381980"
-151.5,59,0.97,"Clinocardium nuttallii","W-Msc-381980"
-151,59,1,"Clinocardium nuttallii","W-Msc-381980"
-150.5,59,1,"Clinocardium nuttallii","W-Msc-381980"
-150,59,1,"Clinocardium nuttallii","W-Msc-381980"
-149.5,59,1,"Clinocardium nuttallii","W-Msc-381980"
-149,59,0.95,"Clinocardium nuttallii","W-Msc-381980"
-148.5,59,0.98,"Clinocardium nuttallii","W-Msc-381980"
-148,59,1,"Clinocardium nuttallii","W-Msc-381980"
-147.5,59,1,"Clinocardium nuttallii","W-Msc-381980"
-147,59,0.89,"Clinocardium nuttallii","W-Msc-381980"
-146.5,59,1,"Clinocardium nuttallii","W-Msc-381980"
-146,59,1,"Clinocardium nuttallii","W-Msc-381980"
-145.5,59,0.79,"Clinocardium nuttallii","W-Msc-381980"
-142,59,0.13,"Clinocardium nuttallii","W-Msc-381980"
-141.5,59,0.24,"Clinocardium nuttallii","W-Msc-381980"
-141,59,0.3,"Clinocardium nuttallii","W-Msc-381980"
-140.5,59,0.7,"Clinocardium nuttallii","W-Msc-381980"
-140,59,1,"Clinocardium nuttallii","W-Msc-381980"
-139.5,59,1,"Clinocardium nuttallii","W-Msc-381980"
-139,59,1,"Clinocardium nuttallii","W-Msc-381980"
-138.5,59,1,"Clinocardium nuttallii","W-Msc-381980"
-138,59,1,"Clinocardium nuttallii","W-Msc-381980"
-137,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
-136.5,59,0.09,"Clinocardium nuttallii","W-Msc-381980"
-136,59,0.09,"Clinocardium nuttallii","W-Msc-381980"
-135.5,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
-135,59,0.91,"Clinocardium nuttallii","W-Msc-381980"
142.5,59,0.09,"Clinocardium nuttallii","W-Msc-381980"
143,59,0.12,"Clinocardium nuttallii","W-Msc-381980"
143.5,59,0.11,"Clinocardium nuttallii","W-Msc-381980"
144,59,0.11,"Clinocardium nuttallii","W-Msc-381980"
144.5,59,0.11,"Clinocardium nuttallii","W-Msc-381980"
145,59,0.12,"Clinocardium nuttallii","W-Msc-381980"
145.5,59,0.11,"Clinocardium nuttallii","W-Msc-381980"
146,59,0.1,"Clinocardium nuttallii","W-Msc-381980"
146.5,59,0.08,"Clinocardium nuttallii","W-Msc-381980"
147,59,0.08,"Clinocardium nuttallii","W-Msc-381980"
147.5,59,0.07,"Clinocardium nuttallii","W-Msc-381980"
148,59,0.04,"Clinocardium nuttallii","W-Msc-381980"
