"long_dd","lat_dd","poccur","species","aquamaps_id"
-148.5,60.5,0.39,"Tresus capax","W-Msc-367776"
-148,60.5,0.6,"Tresus capax","W-Msc-367776"
-147.5,60.5,0.59,"Tresus capax","W-Msc-367776"
-147,60.5,0.67,"Tresus capax","W-Msc-367776"
-146.5,60.5,0.88,"Tresus capax","W-Msc-367776"
-148.5,60,0.29,"Tresus capax","W-Msc-367776"
-148,60,0.86,"Tresus capax","W-Msc-367776"
-147.5,60,0.67,"Tresus capax","W-Msc-367776"
-147,60,0.74,"Tresus capax","W-Msc-367776"
-146.5,60,0.83,"Tresus capax","W-Msc-367776"
-146,60,1,"Tresus capax","W-Msc-367776"
-145.5,60,1,"Tresus capax","W-Msc-367776"
-145,60,1,"Tresus capax","W-Msc-367776"
-144.5,60,1,"Tresus capax","W-Msc-367776"
-149.5,59.5,1,"Tresus capax","W-Msc-367776"
-149,59.5,1,"Tresus capax","W-Msc-367776"
-148.5,59.5,1,"Tresus capax","W-Msc-367776"
-148,59.5,0.97,"Tresus capax","W-Msc-367776"
-147.5,59.5,0.89,"Tresus capax","W-Msc-367776"
-147,59.5,0.87,"Tresus capax","W-Msc-367776"
-146,59.5,0.92,"Tresus capax","W-Msc-367776"
-144.5,59.5,1,"Tresus capax","W-Msc-367776"
-144,59.5,1,"Tresus capax","W-Msc-367776"
-143.5,59.5,1,"Tresus capax","W-Msc-367776"
-142,59.5,0.29,"Tresus capax","W-Msc-367776"
-141.5,59.5,1,"Tresus capax","W-Msc-367776"
-141,59.5,1,"Tresus capax","W-Msc-367776"
-140,59.5,1,"Tresus capax","W-Msc-367776"
-139.5,59.5,1,"Tresus capax","W-Msc-367776"
-151,59,0.83,"Tresus capax","W-Msc-367776"
-150.5,59,1,"Tresus capax","W-Msc-367776"
-150,59,0.97,"Tresus capax","W-Msc-367776"
-146,59,1,"Tresus capax","W-Msc-367776"
-139.5,59,1,"Tresus capax","W-Msc-367776"
-139,59,1,"Tresus capax","W-Msc-367776"
-138,58.5,1,"Tresus capax","W-Msc-367776"
-137.5,58.5,1,"Tresus capax","W-Msc-367776"
-137,58.5,1,"Tresus capax","W-Msc-367776"
-136,58.5,0.99,"Tresus capax","W-Msc-367776"
-135,58.5,1,"Tresus capax","W-Msc-367776"
-137,58,1,"Tresus capax","W-Msc-367776"
-136.5,58,1,"Tresus capax","W-Msc-367776"
-136,58,1,"Tresus capax","W-Msc-367776"
-135.5,58,1,"Tresus capax","W-Msc-367776"
-135,58,1,"Tresus capax","W-Msc-367776"
-134.5,58,1,"Tresus capax","W-Msc-367776"
-134,58,0.94,"Tresus capax","W-Msc-367776"
-136.5,57.5,1,"Tresus capax","W-Msc-367776"
-136,57.5,1,"Tresus capax","W-Msc-367776"
-135.5,57.5,1,"Tresus capax","W-Msc-367776"
-135,57.5,1,"Tresus capax","W-Msc-367776"
-134.5,57.5,1,"Tresus capax","W-Msc-367776"
-134,57.5,0.93,"Tresus capax","W-Msc-367776"
-133.5,57.5,0.89,"Tresus capax","W-Msc-367776"
-135.5,57,1,"Tresus capax","W-Msc-367776"
-135,57,1,"Tresus capax","W-Msc-367776"
-134.5,57,1,"Tresus capax","W-Msc-367776"
-134,57,1,"Tresus capax","W-Msc-367776"
-133.5,57,0.89,"Tresus capax","W-Msc-367776"
-133,57,0.93,"Tresus capax","W-Msc-367776"
-151.5,56.5,0.63,"Tresus capax","W-Msc-367776"
-135.5,56.5,1,"Tresus capax","W-Msc-367776"
-135,56.5,1,"Tresus capax","W-Msc-367776"
-134.5,56.5,1,"Tresus capax","W-Msc-367776"
-134,56.5,1,"Tresus capax","W-Msc-367776"
-133.5,56.5,1,"Tresus capax","W-Msc-367776"
-133,56.5,1,"Tresus capax","W-Msc-367776"
-132.5,56.5,1,"Tresus capax","W-Msc-367776"
-134.5,56,1,"Tresus capax","W-Msc-367776"
-134,56,1,"Tresus capax","W-Msc-367776"
-133.5,56,1,"Tresus capax","W-Msc-367776"
-133,56,1,"Tresus capax","W-Msc-367776"
-132.5,56,1,"Tresus capax","W-Msc-367776"
-132,56,1,"Tresus capax","W-Msc-367776"
-134.5,55.5,0.93,"Tresus capax","W-Msc-367776"
-134,55.5,1,"Tresus capax","W-Msc-367776"
-133.5,55.5,1,"Tresus capax","W-Msc-367776"
-133,55.5,1,"Tresus capax","W-Msc-367776"
-132.5,55.5,1,"Tresus capax","W-Msc-367776"
-132,55.5,1,"Tresus capax","W-Msc-367776"
-131.5,55.5,1,"Tresus capax","W-Msc-367776"
-129.5,55.5,0.33,"Tresus capax","W-Msc-367776"
-133.5,55,1,"Tresus capax","W-Msc-367776"
-133,55,1,"Tresus capax","W-Msc-367776"
-132.5,55,1,"Tresus capax","W-Msc-367776"
-132,55,1,"Tresus capax","W-Msc-367776"
-131.5,55,1,"Tresus capax","W-Msc-367776"
-131,55,1,"Tresus capax","W-Msc-367776"
-130.5,55,1,"Tresus capax","W-Msc-367776"
-130,55,1,"Tresus capax","W-Msc-367776"
-129.5,55,1,"Tresus capax","W-Msc-367776"
-133.5,54.5,1,"Tresus capax","W-Msc-367776"
-133,54.5,1,"Tresus capax","W-Msc-367776"
-132.5,54.5,1,"Tresus capax","W-Msc-367776"
-132,54.5,1,"Tresus capax","W-Msc-367776"
-131.5,54.5,1,"Tresus capax","W-Msc-367776"
-131,54.5,1,"Tresus capax","W-Msc-367776"
-130.5,54.5,1,"Tresus capax","W-Msc-367776"
-130,54.5,1,"Tresus capax","W-Msc-367776"
-129.5,54.5,1,"Tresus capax","W-Msc-367776"
-133,54,1,"Tresus capax","W-Msc-367776"
-132.5,54,1,"Tresus capax","W-Msc-367776"
-132,54,0.91,"Tresus capax","W-Msc-367776"
-131.5,54,0.95,"Tresus capax","W-Msc-367776"
-131,54,1,"Tresus capax","W-Msc-367776"
-130.5,54,1,"Tresus capax","W-Msc-367776"
-130,54,1,"Tresus capax","W-Msc-367776"
-129.5,54,1,"Tresus capax","W-Msc-367776"
-128.5,54,0.33,"Tresus capax","W-Msc-367776"
-164.5,53.5,0.06,"Tresus capax","W-Msc-367776"
-164,53.5,0.02,"Tresus capax","W-Msc-367776"
-133,53.5,1,"Tresus capax","W-Msc-367776"
-132.5,53.5,1,"Tresus capax","W-Msc-367776"
-132,53.5,0.96,"Tresus capax","W-Msc-367776"
-131.5,53.5,0.89,"Tresus capax","W-Msc-367776"
-131,53.5,1,"Tresus capax","W-Msc-367776"
-130.5,53.5,1,"Tresus capax","W-Msc-367776"
-130,53.5,1,"Tresus capax","W-Msc-367776"
-129.5,53.5,1,"Tresus capax","W-Msc-367776"
-129,53.5,1,"Tresus capax","W-Msc-367776"
-128.5,53.5,1,"Tresus capax","W-Msc-367776"
-128,53.5,0.33,"Tresus capax","W-Msc-367776"
-166.5,53,0.15,"Tresus capax","W-Msc-367776"
-166,53,0.24,"Tresus capax","W-Msc-367776"
-132.5,53,1,"Tresus capax","W-Msc-367776"
-132,53,1,"Tresus capax","W-Msc-367776"
-131.5,53,1,"Tresus capax","W-Msc-367776"
-131,53,0.82,"Tresus capax","W-Msc-367776"
-130.5,53,0.68,"Tresus capax","W-Msc-367776"
-130,53,1,"Tresus capax","W-Msc-367776"
-129.5,53,1,"Tresus capax","W-Msc-367776"
-129,53,1,"Tresus capax","W-Msc-367776"
-128.5,53,0.67,"Tresus capax","W-Msc-367776"
-128,53,0.33,"Tresus capax","W-Msc-367776"
-168.5,52.5,0.03,"Tresus capax","W-Msc-367776"
-168,52.5,0.06,"Tresus capax","W-Msc-367776"
-132,52.5,1,"Tresus capax","W-Msc-367776"
-131.5,52.5,1,"Tresus capax","W-Msc-367776"
-131,52.5,1,"Tresus capax","W-Msc-367776"
-130.5,52.5,0.1,"Tresus capax","W-Msc-367776"
-129.5,52.5,0.68,"Tresus capax","W-Msc-367776"
-129,52.5,1,"Tresus capax","W-Msc-367776"
-128.5,52.5,1,"Tresus capax","W-Msc-367776"
-128,52.5,1,"Tresus capax","W-Msc-367776"
-127.5,52.5,0.33,"Tresus capax","W-Msc-367776"
-127,52.5,0.33,"Tresus capax","W-Msc-367776"
-131.5,52,1,"Tresus capax","W-Msc-367776"
-131,52,1,"Tresus capax","W-Msc-367776"
-130.5,52,0.7,"Tresus capax","W-Msc-367776"
-129,52,0.61,"Tresus capax","W-Msc-367776"
-128.5,52,1,"Tresus capax","W-Msc-367776"
-128,52,1,"Tresus capax","W-Msc-367776"
-127.5,52,1,"Tresus capax","W-Msc-367776"
-127,52,0.33,"Tresus capax","W-Msc-367776"
-131,51.5,0.68,"Tresus capax","W-Msc-367776"
-130.5,51.5,0.69,"Tresus capax","W-Msc-367776"
-128,51.5,1,"Tresus capax","W-Msc-367776"
-127.5,51.5,1,"Tresus capax","W-Msc-367776"
-127,51.5,0.67,"Tresus capax","W-Msc-367776"
-128,51,0.64,"Tresus capax","W-Msc-367776"
-127.5,51,1,"Tresus capax","W-Msc-367776"
-127,51,1,"Tresus capax","W-Msc-367776"
-126.5,51,0.33,"Tresus capax","W-Msc-367776"
-125.5,51,0.33,"Tresus capax","W-Msc-367776"
-129,50.5,0.73,"Tresus capax","W-Msc-367776"
-128.5,50.5,1,"Tresus capax","W-Msc-367776"
-128,50.5,1,"Tresus capax","W-Msc-367776"
-127.5,50.5,1,"Tresus capax","W-Msc-367776"
-127,50.5,1,"Tresus capax","W-Msc-367776"
-126.5,50.5,1,"Tresus capax","W-Msc-367776"
-126,50.5,1,"Tresus capax","W-Msc-367776"
-125.5,50.5,0.33,"Tresus capax","W-Msc-367776"
-125,50.5,0.33,"Tresus capax","W-Msc-367776"
-124.5,50.5,0.33,"Tresus capax","W-Msc-367776"
-128,50,1,"Tresus capax","W-Msc-367776"
-127.5,50,1,"Tresus capax","W-Msc-367776"
-127,50,1,"Tresus capax","W-Msc-367776"
-126,50,1,"Tresus capax","W-Msc-367776"
-125.5,50,1,"Tresus capax","W-Msc-367776"
-125,50,1,"Tresus capax","W-Msc-367776"
-124.5,50,1,"Tresus capax","W-Msc-367776"
-124,50,0.33,"Tresus capax","W-Msc-367776"
-123.5,50,0.33,"Tresus capax","W-Msc-367776"
-127,49.5,1,"Tresus capax","W-Msc-367776"
-126.5,49.5,1,"Tresus capax","W-Msc-367776"
-126,49.5,0.33,"Tresus capax","W-Msc-367776"
-125,49.5,1,"Tresus capax","W-Msc-367776"
-124.5,49.5,1,"Tresus capax","W-Msc-367776"
-124,49.5,1,"Tresus capax","W-Msc-367776"
-123.5,49.5,1,"Tresus capax","W-Msc-367776"
-123,49.5,0.33,"Tresus capax","W-Msc-367776"
-126.5,49,1,"Tresus capax","W-Msc-367776"
-126,49,1,"Tresus capax","W-Msc-367776"
-125.5,49,1,"Tresus capax","W-Msc-367776"
-125,49,0.67,"Tresus capax","W-Msc-367776"
-124.5,49,1,"Tresus capax","W-Msc-367776"
-124,49,1,"Tresus capax","W-Msc-367776"
-123.5,49,1,"Tresus capax","W-Msc-367776"
-123,49,1,"Tresus capax","W-Msc-367776"
-122.5,49,1,"Tresus capax","W-Msc-367776"
-125.5,48.5,0.91,"Tresus capax","W-Msc-367776"
-125,48.5,1,"Tresus capax","W-Msc-367776"
-124.5,48.5,1,"Tresus capax","W-Msc-367776"
-124,48.5,1,"Tresus capax","W-Msc-367776"
-123.5,48.5,1,"Tresus capax","W-Msc-367776"
-123,48.5,1,"Tresus capax","W-Msc-367776"
-122.5,48.5,1,"Tresus capax","W-Msc-367776"
-122,48.5,1,"Tresus capax","W-Msc-367776"
-124.5,48,1,"Tresus capax","W-Msc-367776"
-124,48,1,"Tresus capax","W-Msc-367776"
-123.5,48,1,"Tresus capax","W-Msc-367776"
-123,48,0.96,"Tresus capax","W-Msc-367776"
