"long_dd","lat_dd","poccur","species","aquamaps_id"
-113.5,26.5,1,"Atherinopsis californiensis","Fis-29687"
-113,26.5,1,"Atherinopsis californiensis","Fis-29687"
-112.5,26.5,0.96,"Atherinopsis californiensis","Fis-29687"
-111.5,26.5,0.25,"Atherinopsis californiensis","Fis-29687"
-110.5,26.5,0.14,"Atherinopsis californiensis","Fis-29687"
-112.5,26,1,"Atherinopsis californiensis","Fis-29687"
-112,26,0.97,"Atherinopsis californiensis","Fis-29687"
-112.5,25.5,1,"Atherinopsis californiensis","Fis-29687"
-112,25.5,1,"Atherinopsis californiensis","Fis-29687"
-112,25,1,"Atherinopsis californiensis","Fis-29687"
-112,24.5,1,"Atherinopsis californiensis","Fis-29687"
-111.5,24.5,0.55,"Atherinopsis californiensis","Fis-29687"
-110.5,24.5,0.02,"Atherinopsis californiensis","Fis-29687"
-111.5,24,0.11,"Atherinopsis californiensis","Fis-29687"
-111,24,0.03,"Atherinopsis californiensis","Fis-29687"
-110.5,24,0.03,"Atherinopsis californiensis","Fis-29687"
-110.5,23.5,0.01,"Atherinopsis californiensis","Fis-29687"
