"long_dd","lat_dd","poccur","species","aquamaps_id"
-123,37.5,0.92,"Platyrhinoidis triseriata","Fis-24278"
-122.5,37.5,0.1,"Platyrhinoidis triseriata","Fis-24278"
-122.5,37,0.28,"Platyrhinoidis triseriata","Fis-24278"
-122,37,0.6,"Platyrhinoidis triseriata","Fis-24278"
-122,36.5,1,"Platyrhinoidis triseriata","Fis-24278"
-121.5,36.5,1,"Platyrhinoidis triseriata","Fis-24278"
-121.5,36,1,"Platyrhinoidis triseriata","Fis-24278"
-121,36,1,"Platyrhinoidis triseriata","Fis-24278"
-121,35.5,1,"Platyrhinoidis triseriata","Fis-24278"
-121,35,0.54,"Platyrhinoidis triseriata","Fis-24278"
-120.5,35,1,"Platyrhinoidis triseriata","Fis-24278"
-120.5,34.5,1,"Platyrhinoidis triseriata","Fis-24278"
-120,34.5,1,"Platyrhinoidis triseriata","Fis-24278"
-120.5,34,0.59,"Platyrhinoidis triseriata","Fis-24278"
-120,34,1,"Platyrhinoidis triseriata","Fis-24278"
-119.5,34,1,"Platyrhinoidis triseriata","Fis-24278"
-119,34,1,"Platyrhinoidis triseriata","Fis-24278"
-118.5,34,1,"Platyrhinoidis triseriata","Fis-24278"
-118,34,1,"Platyrhinoidis triseriata","Fis-24278"
-120,33.5,1,"Platyrhinoidis triseriata","Fis-24278"
-119.5,33.5,1,"Platyrhinoidis triseriata","Fis-24278"
-119,33.5,1,"Platyrhinoidis triseriata","Fis-24278"
-118.5,33.5,1,"Platyrhinoidis triseriata","Fis-24278"
-118,33.5,1,"Platyrhinoidis triseriata","Fis-24278"
-117.5,33.5,1,"Platyrhinoidis triseriata","Fis-24278"
-119.5,33,1,"Platyrhinoidis triseriata","Fis-24278"
-119,33,1,"Platyrhinoidis triseriata","Fis-24278"
-118.5,33,1,"Platyrhinoidis triseriata","Fis-24278"
-118,33,1,"Platyrhinoidis triseriata","Fis-24278"
-117.5,33,1,"Platyrhinoidis triseriata","Fis-24278"
-117,33,1,"Platyrhinoidis triseriata","Fis-24278"
-119,32.5,1,"Platyrhinoidis triseriata","Fis-24278"
-118.5,32.5,1,"Platyrhinoidis triseriata","Fis-24278"
-118,32.5,1,"Platyrhinoidis triseriata","Fis-24278"
-117,32.5,1,"Platyrhinoidis triseriata","Fis-24278"
-119,32,0.87,"Platyrhinoidis triseriata","Fis-24278"
-117,32,1,"Platyrhinoidis triseriata","Fis-24278"
-116.5,32,1,"Platyrhinoidis triseriata","Fis-24278"
-116.5,31.5,1,"Platyrhinoidis triseriata","Fis-24278"
-114.5,31.5,0.19,"Platyrhinoidis triseriata","Fis-24278"
-114,31.5,0.35,"Platyrhinoidis triseriata","Fis-24278"
-113.5,31.5,0.32,"Platyrhinoidis triseriata","Fis-24278"
-116.5,31,1,"Platyrhinoidis triseriata","Fis-24278"
-116,31,1,"Platyrhinoidis triseriata","Fis-24278"
-114.5,31,0.2,"Platyrhinoidis triseriata","Fis-24278"
-114,31,0.1,"Platyrhinoidis triseriata","Fis-24278"
-113.5,31,0.01,"Platyrhinoidis triseriata","Fis-24278"
-116,30.5,1,"Platyrhinoidis triseriata","Fis-24278"
-115.5,30.5,1,"Platyrhinoidis triseriata","Fis-24278"
-113.5,30.5,0.02,"Platyrhinoidis triseriata","Fis-24278"
-113,30.5,0.04,"Platyrhinoidis triseriata","Fis-24278"
-112.5,30.5,0.15,"Platyrhinoidis triseriata","Fis-24278"
-116,30,1,"Platyrhinoidis triseriata","Fis-24278"
-115.5,30,1,"Platyrhinoidis triseriata","Fis-24278"
-114.5,30,0.45,"Platyrhinoidis triseriata","Fis-24278"
-113.5,30,0.01,"Platyrhinoidis triseriata","Fis-24278"
-113,30,0.09,"Platyrhinoidis triseriata","Fis-24278"
-112.5,30,0.21,"Platyrhinoidis triseriata","Fis-24278"
-115.5,29.5,1,"Platyrhinoidis triseriata","Fis-24278"
-115,29.5,1,"Platyrhinoidis triseriata","Fis-24278"
-113,29.5,0.1,"Platyrhinoidis triseriata","Fis-24278"
-112.5,29.5,0.24,"Platyrhinoidis triseriata","Fis-24278"
-112,29.5,0.38,"Platyrhinoidis triseriata","Fis-24278"
-118,29,1,"Platyrhinoidis triseriata","Fis-24278"
-115.5,29,0.64,"Platyrhinoidis triseriata","Fis-24278"
-115,29,1,"Platyrhinoidis triseriata","Fis-24278"
-114.5,29,1,"Platyrhinoidis triseriata","Fis-24278"
-113.5,29,0.59,"Platyrhinoidis triseriata","Fis-24278"
-113,29,0.4,"Platyrhinoidis triseriata","Fis-24278"
-112.5,29,0.27,"Platyrhinoidis triseriata","Fis-24278"
-112,29,0.42,"Platyrhinoidis triseriata","Fis-24278"
-118,28.5,1,"Platyrhinoidis triseriata","Fis-24278"
-115,28.5,0.73,"Platyrhinoidis triseriata","Fis-24278"
-114.5,28.5,1,"Platyrhinoidis triseriata","Fis-24278"
-114,28.5,1,"Platyrhinoidis triseriata","Fis-24278"
-113.5,28.5,0.14,"Platyrhinoidis triseriata","Fis-24278"
-113,28.5,0.8,"Platyrhinoidis triseriata","Fis-24278"
-112.5,28.5,0.49,"Platyrhinoidis triseriata","Fis-24278"
-112,28.5,0.7,"Platyrhinoidis triseriata","Fis-24278"
-111.5,28.5,0.62,"Platyrhinoidis triseriata","Fis-24278"
-115.5,28,1,"Platyrhinoidis triseriata","Fis-24278"
-115,28,1,"Platyrhinoidis triseriata","Fis-24278"
-114.5,28,1,"Platyrhinoidis triseriata","Fis-24278"
-114,28,1,"Platyrhinoidis triseriata","Fis-24278"
-112.5,28,0.7,"Platyrhinoidis triseriata","Fis-24278"
-112,28,0.72,"Platyrhinoidis triseriata","Fis-24278"
-111.5,28,0.75,"Platyrhinoidis triseriata","Fis-24278"
-111,28,0.81,"Platyrhinoidis triseriata","Fis-24278"
-115,27.5,1,"Platyrhinoidis triseriata","Fis-24278"
-114.5,27.5,1,"Platyrhinoidis triseriata","Fis-24278"
-114,27.5,1,"Platyrhinoidis triseriata","Fis-24278"
-113.5,27.5,0.14,"Platyrhinoidis triseriata","Fis-24278"
-112.5,27.5,0.95,"Platyrhinoidis triseriata","Fis-24278"
-112,27.5,0.81,"Platyrhinoidis triseriata","Fis-24278"
-111,27.5,0.88,"Platyrhinoidis triseriata","Fis-24278"
-110.5,27.5,0.93,"Platyrhinoidis triseriata","Fis-24278"
-114.5,27,1,"Platyrhinoidis triseriata","Fis-24278"
-114,27,1,"Platyrhinoidis triseriata","Fis-24278"
-113.5,27,1,"Platyrhinoidis triseriata","Fis-24278"
-112,27,0.61,"Platyrhinoidis triseriata","Fis-24278"
-111.5,27,0.46,"Platyrhinoidis triseriata","Fis-24278"
-110.5,27,0.89,"Platyrhinoidis triseriata","Fis-24278"
-110,27,0.89,"Platyrhinoidis triseriata","Fis-24278"
-109.5,27,0.76,"Platyrhinoidis triseriata","Fis-24278"
-114,26.5,1,"Platyrhinoidis triseriata","Fis-24278"
-113.5,26.5,1,"Platyrhinoidis triseriata","Fis-24278"
-113,26.5,1,"Platyrhinoidis triseriata","Fis-24278"
-112.5,26.5,1,"Platyrhinoidis triseriata","Fis-24278"
-111.5,26.5,1,"Platyrhinoidis triseriata","Fis-24278"
-111,26.5,0.39,"Platyrhinoidis triseriata","Fis-24278"
-110,26.5,0.85,"Platyrhinoidis triseriata","Fis-24278"
-109.5,26.5,0.84,"Platyrhinoidis triseriata","Fis-24278"
-109,26.5,0.85,"Platyrhinoidis triseriata","Fis-24278"
-113.5,26,1,"Platyrhinoidis triseriata","Fis-24278"
-113,26,1,"Platyrhinoidis triseriata","Fis-24278"
-112.5,26,1,"Platyrhinoidis triseriata","Fis-24278"
-112,26,1,"Platyrhinoidis triseriata","Fis-24278"
-111,26,0.47,"Platyrhinoidis triseriata","Fis-24278"
-110.5,26,0.37,"Platyrhinoidis triseriata","Fis-24278"
-109.5,26,0.81,"Platyrhinoidis triseriata","Fis-24278"
-109,26,0.8,"Platyrhinoidis triseriata","Fis-24278"
-113,25.5,0.83,"Platyrhinoidis triseriata","Fis-24278"
-112.5,25.5,1,"Platyrhinoidis triseriata","Fis-24278"
-112,25.5,1,"Platyrhinoidis triseriata","Fis-24278"
-111,25.5,0.54,"Platyrhinoidis triseriata","Fis-24278"
-110.5,25.5,0.56,"Platyrhinoidis triseriata","Fis-24278"
-109.5,25.5,0.76,"Platyrhinoidis triseriata","Fis-24278"
-109,25.5,0.76,"Platyrhinoidis triseriata","Fis-24278"
-108.5,25.5,0.11,"Platyrhinoidis triseriata","Fis-24278"
-113,25,0.19,"Platyrhinoidis triseriata","Fis-24278"
-112.5,25,1,"Platyrhinoidis triseriata","Fis-24278"
-112,25,1,"Platyrhinoidis triseriata","Fis-24278"
-110.5,25,0.58,"Platyrhinoidis triseriata","Fis-24278"
-109,25,0.72,"Platyrhinoidis triseriata","Fis-24278"
-108.5,25,0.72,"Platyrhinoidis triseriata","Fis-24278"
-115.5,24.5,0.03,"Platyrhinoidis triseriata","Fis-24278"
-112.5,24.5,0.43,"Platyrhinoidis triseriata","Fis-24278"
-112,24.5,1,"Platyrhinoidis triseriata","Fis-24278"
-111.5,24.5,1,"Platyrhinoidis triseriata","Fis-24278"
-110.5,24.5,0.83,"Platyrhinoidis triseriata","Fis-24278"
-110,24.5,0.77,"Platyrhinoidis triseriata","Fis-24278"
-108.5,24.5,0.67,"Platyrhinoidis triseriata","Fis-24278"
-112,24,0.61,"Platyrhinoidis triseriata","Fis-24278"
-111.5,24,1,"Platyrhinoidis triseriata","Fis-24278"
-111,24,0.82,"Platyrhinoidis triseriata","Fis-24278"
-110.5,24,0.88,"Platyrhinoidis triseriata","Fis-24278"
-110,24,0.8,"Platyrhinoidis triseriata","Fis-24278"
-109.5,24,0.68,"Platyrhinoidis triseriata","Fis-24278"
