"long_dd","lat_dd","poccur","species","aquamaps_id"
-167,65.5,0.01,"Neverita lewisii","W-Msc-718659"
-166.5,65.5,0.01,"Neverita lewisii","W-Msc-718659"
-167.5,65,0.03,"Neverita lewisii","W-Msc-718659"
-167,65,0.04,"Neverita lewisii","W-Msc-718659"
-166.5,65,0.03,"Neverita lewisii","W-Msc-718659"
-166,65,0.02,"Neverita lewisii","W-Msc-718659"
-174.5,64.5,0.05,"Neverita lewisii","W-Msc-718659"
-174,64.5,0.03,"Neverita lewisii","W-Msc-718659"
-168,64.5,0.01,"Neverita lewisii","W-Msc-718659"
-167.5,64.5,0.02,"Neverita lewisii","W-Msc-718659"
-174,64,0.07,"Neverita lewisii","W-Msc-718659"
-173.5,64,0.07,"Neverita lewisii","W-Msc-718659"
-173,64,0.04,"Neverita lewisii","W-Msc-718659"
-172.5,64,0.02,"Neverita lewisii","W-Msc-718659"
-172,64,0.01,"Neverita lewisii","W-Msc-718659"
-171.5,64,0.01,"Neverita lewisii","W-Msc-718659"
-171,64,0.02,"Neverita lewisii","W-Msc-718659"
-170.5,64,0.01,"Neverita lewisii","W-Msc-718659"
-170,64,0.01,"Neverita lewisii","W-Msc-718659"
-173,63.5,0.02,"Neverita lewisii","W-Msc-718659"
-172.5,63.5,0.02,"Neverita lewisii","W-Msc-718659"
-172,63.5,0.04,"Neverita lewisii","W-Msc-718659"
-171.5,63.5,0.03,"Neverita lewisii","W-Msc-718659"
-171,63.5,0.01,"Neverita lewisii","W-Msc-718659"
-170.5,63.5,0.01,"Neverita lewisii","W-Msc-718659"
-170,63.5,0.01,"Neverita lewisii","W-Msc-718659"
-170,63,0.01,"Neverita lewisii","W-Msc-718659"
-169.5,63,0.01,"Neverita lewisii","W-Msc-718659"
-169,63,0.01,"Neverita lewisii","W-Msc-718659"
-148,61,0.09,"Neverita lewisii","W-Msc-718659"
-147.5,61,0.27,"Neverita lewisii","W-Msc-718659"
-147,61,0.24,"Neverita lewisii","W-Msc-718659"
-146.5,61,0.79,"Neverita lewisii","W-Msc-718659"
-146,61,0.78,"Neverita lewisii","W-Msc-718659"
-149.5,60.5,0.05,"Neverita lewisii","W-Msc-718659"
-149,60.5,0.21,"Neverita lewisii","W-Msc-718659"
-148.5,60.5,0.12,"Neverita lewisii","W-Msc-718659"
-148,60.5,0.23,"Neverita lewisii","W-Msc-718659"
-147.5,60.5,0.22,"Neverita lewisii","W-Msc-718659"
-147,60.5,0.45,"Neverita lewisii","W-Msc-718659"
-146.5,60.5,0.99,"Neverita lewisii","W-Msc-718659"
-146,60.5,0.94,"Neverita lewisii","W-Msc-718659"
-145.5,60.5,0.9,"Neverita lewisii","W-Msc-718659"
-149,60,0.88,"Neverita lewisii","W-Msc-718659"
-148.5,60,0.18,"Neverita lewisii","W-Msc-718659"
-148,60,0.91,"Neverita lewisii","W-Msc-718659"
-147.5,60,0.44,"Neverita lewisii","W-Msc-718659"
-147,60,0.63,"Neverita lewisii","W-Msc-718659"
-146.5,60,0.91,"Neverita lewisii","W-Msc-718659"
-146,60,1,"Neverita lewisii","W-Msc-718659"
-145.5,60,1,"Neverita lewisii","W-Msc-718659"
-145,60,0.99,"Neverita lewisii","W-Msc-718659"
-144.5,60,0.99,"Neverita lewisii","W-Msc-718659"
-144,60,0.96,"Neverita lewisii","W-Msc-718659"
-143.5,60,0.95,"Neverita lewisii","W-Msc-718659"
-143,60,0.93,"Neverita lewisii","W-Msc-718659"
-142.5,60,0.92,"Neverita lewisii","W-Msc-718659"
-142,60,0.91,"Neverita lewisii","W-Msc-718659"
-141.5,60,0.9,"Neverita lewisii","W-Msc-718659"
-141,60,0.89,"Neverita lewisii","W-Msc-718659"
-139.5,60,0.84,"Neverita lewisii","W-Msc-718659"
-139,60,0.81,"Neverita lewisii","W-Msc-718659"
-153,59.5,0.13,"Neverita lewisii","W-Msc-718659"
-152.5,59.5,0.09,"Neverita lewisii","W-Msc-718659"
-152,59.5,0.05,"Neverita lewisii","W-Msc-718659"
-151.5,59.5,0.14,"Neverita lewisii","W-Msc-718659"
-151,59.5,0.32,"Neverita lewisii","W-Msc-718659"
-150.5,59.5,0.64,"Neverita lewisii","W-Msc-718659"
-150,59.5,0.86,"Neverita lewisii","W-Msc-718659"
-149.5,59.5,0.92,"Neverita lewisii","W-Msc-718659"
-149,59.5,0.95,"Neverita lewisii","W-Msc-718659"
-148.5,59.5,0.96,"Neverita lewisii","W-Msc-718659"
-148,59.5,0.96,"Neverita lewisii","W-Msc-718659"
-147.5,59.5,0.97,"Neverita lewisii","W-Msc-718659"
-147,59.5,1,"Neverita lewisii","W-Msc-718659"
-146.5,59.5,0.29,"Neverita lewisii","W-Msc-718659"
-146,59.5,1,"Neverita lewisii","W-Msc-718659"
-144.5,59.5,1,"Neverita lewisii","W-Msc-718659"
-144,59.5,1,"Neverita lewisii","W-Msc-718659"
-143.5,59.5,1,"Neverita lewisii","W-Msc-718659"
-142,59.5,1,"Neverita lewisii","W-Msc-718659"
-141.5,59.5,1,"Neverita lewisii","W-Msc-718659"
-141,59.5,1,"Neverita lewisii","W-Msc-718659"
-140.5,59.5,1,"Neverita lewisii","W-Msc-718659"
-140,59.5,1,"Neverita lewisii","W-Msc-718659"
-139.5,59.5,0.99,"Neverita lewisii","W-Msc-718659"
-139,59.5,0.95,"Neverita lewisii","W-Msc-718659"
-138.5,59.5,0.18,"Neverita lewisii","W-Msc-718659"
-156.5,59,0.03,"Neverita lewisii","W-Msc-718659"
-154,59,0.18,"Neverita lewisii","W-Msc-718659"
-153.5,59,0.01,"Neverita lewisii","W-Msc-718659"
-153,59,0.37,"Neverita lewisii","W-Msc-718659"
-152.5,59,0.67,"Neverita lewisii","W-Msc-718659"
-152,59,0.36,"Neverita lewisii","W-Msc-718659"
-151.5,59,0.67,"Neverita lewisii","W-Msc-718659"
-151,59,0.87,"Neverita lewisii","W-Msc-718659"
-150.5,59,0.91,"Neverita lewisii","W-Msc-718659"
-150,59,0.94,"Neverita lewisii","W-Msc-718659"
-146,59,1,"Neverita lewisii","W-Msc-718659"
-139.5,59,1,"Neverita lewisii","W-Msc-718659"
-139,59,1,"Neverita lewisii","W-Msc-718659"
-138.5,59,1,"Neverita lewisii","W-Msc-718659"
-138,59,0.97,"Neverita lewisii","W-Msc-718659"
-137,59,0.18,"Neverita lewisii","W-Msc-718659"
-136.5,59,0.34,"Neverita lewisii","W-Msc-718659"
-136,59,0.33,"Neverita lewisii","W-Msc-718659"
-135.5,59,0.16,"Neverita lewisii","W-Msc-718659"
-135,59,0.77,"Neverita lewisii","W-Msc-718659"
-156.5,58.5,0.13,"Neverita lewisii","W-Msc-718659"
-154,58.5,0.2,"Neverita lewisii","W-Msc-718659"
-153.5,58.5,0.66,"Neverita lewisii","W-Msc-718659"
-153,58.5,0.82,"Neverita lewisii","W-Msc-718659"
-152.5,58.5,0.48,"Neverita lewisii","W-Msc-718659"
-152,58.5,0.57,"Neverita lewisii","W-Msc-718659"
-151.5,58.5,0.43,"Neverita lewisii","W-Msc-718659"
-138,58.5,1,"Neverita lewisii","W-Msc-718659"
-137.5,58.5,1,"Neverita lewisii","W-Msc-718659"
-137,58.5,0.99,"Neverita lewisii","W-Msc-718659"
-136.5,58.5,0.94,"Neverita lewisii","W-Msc-718659"
-136,58.5,0.89,"Neverita lewisii","W-Msc-718659"
-135.5,58.5,0.9,"Neverita lewisii","W-Msc-718659"
-135,58.5,0.9,"Neverita lewisii","W-Msc-718659"
-134.5,58.5,0.85,"Neverita lewisii","W-Msc-718659"
-133.5,58.5,0.15,"Neverita lewisii","W-Msc-718659"
-157,58,0.12,"Neverita lewisii","W-Msc-718659"
-155,58,0.27,"Neverita lewisii","W-Msc-718659"
-154.5,58,0.77,"Neverita lewisii","W-Msc-718659"
-154,58,0.82,"Neverita lewisii","W-Msc-718659"
-153.5,58,0.83,"Neverita lewisii","W-Msc-718659"
-153,58,0.84,"Neverita lewisii","W-Msc-718659"
-152.5,58,0.82,"Neverita lewisii","W-Msc-718659"
-152,58,0.79,"Neverita lewisii","W-Msc-718659"
-151.5,58,0.81,"Neverita lewisii","W-Msc-718659"
-150,58,0.37,"Neverita lewisii","W-Msc-718659"
-139,58,0.42,"Neverita lewisii","W-Msc-718659"
-138.5,58,0.71,"Neverita lewisii","W-Msc-718659"
-137,58,1,"Neverita lewisii","W-Msc-718659"
-136.5,58,1,"Neverita lewisii","W-Msc-718659"
-136,58,0.94,"Neverita lewisii","W-Msc-718659"
-135.5,58,0.9,"Neverita lewisii","W-Msc-718659"
-135,58,0.91,"Neverita lewisii","W-Msc-718659"
-134.5,58,0.9,"Neverita lewisii","W-Msc-718659"
-134,58,0.88,"Neverita lewisii","W-Msc-718659"
-133.5,58,0.81,"Neverita lewisii","W-Msc-718659"
-170.5,57.5,0.01,"Neverita lewisii","W-Msc-718659"
-170,57.5,0.03,"Neverita lewisii","W-Msc-718659"
-169.5,57.5,0.05,"Neverita lewisii","W-Msc-718659"
-157,57.5,0.01,"Neverita lewisii","W-Msc-718659"
-156,57.5,0.69,"Neverita lewisii","W-Msc-718659"
-155.5,57.5,0.74,"Neverita lewisii","W-Msc-718659"
-155,57.5,0.8,"Neverita lewisii","W-Msc-718659"
-154.5,57.5,0.81,"Neverita lewisii","W-Msc-718659"
-154,57.5,0.83,"Neverita lewisii","W-Msc-718659"
-153.5,57.5,0.82,"Neverita lewisii","W-Msc-718659"
-153,57.5,0.83,"Neverita lewisii","W-Msc-718659"
-152.5,57.5,0.79,"Neverita lewisii","W-Msc-718659"
-152,57.5,0.78,"Neverita lewisii","W-Msc-718659"
-151.5,57.5,0.19,"Neverita lewisii","W-Msc-718659"
-150.5,57.5,0.03,"Neverita lewisii","W-Msc-718659"
-136.5,57.5,1,"Neverita lewisii","W-Msc-718659"
-136,57.5,1,"Neverita lewisii","W-Msc-718659"
-135.5,57.5,0.99,"Neverita lewisii","W-Msc-718659"
-135,57.5,0.95,"Neverita lewisii","W-Msc-718659"
-134.5,57.5,0.91,"Neverita lewisii","W-Msc-718659"
-134,57.5,0.88,"Neverita lewisii","W-Msc-718659"
-133.5,57.5,0.87,"Neverita lewisii","W-Msc-718659"
-133,57.5,0.84,"Neverita lewisii","W-Msc-718659"
-132.5,57.5,0.16,"Neverita lewisii","W-Msc-718659"
-170.5,57,0.14,"Neverita lewisii","W-Msc-718659"
-170,57,0.28,"Neverita lewisii","W-Msc-718659"
-169.5,57,0.16,"Neverita lewisii","W-Msc-718659"
-169,57,0.07,"Neverita lewisii","W-Msc-718659"
-168.5,57,0.04,"Neverita lewisii","W-Msc-718659"
-156.5,57,0.69,"Neverita lewisii","W-Msc-718659"
-156,57,0.77,"Neverita lewisii","W-Msc-718659"
-155.5,57,0.79,"Neverita lewisii","W-Msc-718659"
-154.5,57,0.8,"Neverita lewisii","W-Msc-718659"
-154,57,0.8,"Neverita lewisii","W-Msc-718659"
-153.5,57,0.8,"Neverita lewisii","W-Msc-718659"
-153,57,0.81,"Neverita lewisii","W-Msc-718659"
-152.5,57,0.81,"Neverita lewisii","W-Msc-718659"
-152,57,0.81,"Neverita lewisii","W-Msc-718659"
-151.5,57,0.39,"Neverita lewisii","W-Msc-718659"
-151,57,0.12,"Neverita lewisii","W-Msc-718659"
-136,57,0.21,"Neverita lewisii","W-Msc-718659"
-135.5,57,1,"Neverita lewisii","W-Msc-718659"
-135,57,1,"Neverita lewisii","W-Msc-718659"
-134.5,57,0.92,"Neverita lewisii","W-Msc-718659"
-134,57,0.9,"Neverita lewisii","W-Msc-718659"
-133.5,57,0.87,"Neverita lewisii","W-Msc-718659"
-133,57,0.88,"Neverita lewisii","W-Msc-718659"
-132.5,57,0.89,"Neverita lewisii","W-Msc-718659"
-170,56.5,0.02,"Neverita lewisii","W-Msc-718659"
-169.5,56.5,0.24,"Neverita lewisii","W-Msc-718659"
