"long_dd","lat_dd","poccur","species","aquamaps_id"
151.5,-34,0.03,"Magallana gigas","W-Msc-836033"
151,-34.5,0.17,"Magallana gigas","W-Msc-836033"
151,-35,0.24,"Magallana gigas","W-Msc-836033"
173.5,-35,0.4,"Magallana gigas","W-Msc-836033"
174,-35,0.38,"Magallana gigas","W-Msc-836033"
174.5,-35,0.01,"Magallana gigas","W-Msc-836033"
150.5,-35.5,0.43,"Magallana gigas","W-Msc-836033"
151,-35.5,0.28,"Magallana gigas","W-Msc-836033"
173.5,-35.5,0.01,"Magallana gigas","W-Msc-836033"
174,-35.5,0.68,"Magallana gigas","W-Msc-836033"
174.5,-35.5,1,"Magallana gigas","W-Msc-836033"
175,-35.5,0.33,"Magallana gigas","W-Msc-836033"
150.5,-36,0.49,"Magallana gigas","W-Msc-836033"
174,-36,0.41,"Magallana gigas","W-Msc-836033"
174.5,-36,1,"Magallana gigas","W-Msc-836033"
175,-36,1,"Magallana gigas","W-Msc-836033"
150.5,-36.5,0.49,"Magallana gigas","W-Msc-836033"
175,-36.5,1,"Magallana gigas","W-Msc-836033"
175.5,-36.5,1,"Magallana gigas","W-Msc-836033"
176,-36.5,0.64,"Magallana gigas","W-Msc-836033"
150,-37,0.89,"Magallana gigas","W-Msc-836033"
150.5,-37,0.59,"Magallana gigas","W-Msc-836033"
175,-37,0.2,"Magallana gigas","W-Msc-836033"
176,-37,1,"Magallana gigas","W-Msc-836033"
176.5,-37,0.28,"Magallana gigas","W-Msc-836033"
150.5,-37.5,0.75,"Magallana gigas","W-Msc-836033"
175,-37.5,1,"Magallana gigas","W-Msc-836033"
175.5,-37.5,1,"Magallana gigas","W-Msc-836033"
176,-37.5,1,"Magallana gigas","W-Msc-836033"
176.5,-37.5,1,"Magallana gigas","W-Msc-836033"
150.5,-38,0.81,"Magallana gigas","W-Msc-836033"
175,-38,1,"Magallana gigas","W-Msc-836033"
176,-38,0.5,"Magallana gigas","W-Msc-836033"
176.5,-38,1,"Magallana gigas","W-Msc-836033"
177,-38,1,"Magallana gigas","W-Msc-836033"
177.5,-38,1,"Magallana gigas","W-Msc-836033"
178,-38,1,"Magallana gigas","W-Msc-836033"
178.5,-38,0.42,"Magallana gigas","W-Msc-836033"
175,-38.5,1,"Magallana gigas","W-Msc-836033"
178.5,-38.5,1,"Magallana gigas","W-Msc-836033"
174.5,-39,1,"Magallana gigas","W-Msc-836033"
175,-39,1,"Magallana gigas","W-Msc-836033"
178,-39,1,"Magallana gigas","W-Msc-836033"
178.5,-39,1,"Magallana gigas","W-Msc-836033"
174,-39.5,1,"Magallana gigas","W-Msc-836033"
174.5,-39.5,1,"Magallana gigas","W-Msc-836033"
177,-39.5,1,"Magallana gigas","W-Msc-836033"
177.5,-39.5,1,"Magallana gigas","W-Msc-836033"
178,-39.5,1,"Magallana gigas","W-Msc-836033"
178.5,-39.5,0.55,"Magallana gigas","W-Msc-836033"
174,-40,0.33,"Magallana gigas","W-Msc-836033"
174.5,-40,1,"Magallana gigas","W-Msc-836033"
175,-40,1,"Magallana gigas","W-Msc-836033"
175.5,-40,1,"Magallana gigas","W-Msc-836033"
177,-40,1,"Magallana gigas","W-Msc-836033"
177.5,-40,1,"Magallana gigas","W-Msc-836033"
173,-40.5,1,"Magallana gigas","W-Msc-836033"
173.5,-40.5,0.67,"Magallana gigas","W-Msc-836033"
175.5,-40.5,1,"Magallana gigas","W-Msc-836033"
177,-40.5,1,"Magallana gigas","W-Msc-836033"
172.5,-41,1,"Magallana gigas","W-Msc-836033"
173,-41,1,"Magallana gigas","W-Msc-836033"
173.5,-41,1,"Magallana gigas","W-Msc-836033"
174,-41,1,"Magallana gigas","W-Msc-836033"
174.5,-41,1,"Magallana gigas","W-Msc-836033"
175,-41,1,"Magallana gigas","W-Msc-836033"
175.5,-41,1,"Magallana gigas","W-Msc-836033"
176.5,-41,1,"Magallana gigas","W-Msc-836033"
177,-41,1,"Magallana gigas","W-Msc-836033"
172.5,-41.5,1,"Magallana gigas","W-Msc-836033"
173.5,-41.5,1,"Magallana gigas","W-Msc-836033"
174,-41.5,1,"Magallana gigas","W-Msc-836033"
174.5,-41.5,0.83,"Magallana gigas","W-Msc-836033"
175,-41.5,0.92,"Magallana gigas","W-Msc-836033"
175.5,-41.5,0.98,"Magallana gigas","W-Msc-836033"
176,-41.5,1,"Magallana gigas","W-Msc-836033"
176.5,-41.5,1,"Magallana gigas","W-Msc-836033"
171.5,-42,1,"Magallana gigas","W-Msc-836033"
172,-42,0.91,"Magallana gigas","W-Msc-836033"
174.5,-42,0.27,"Magallana gigas","W-Msc-836033"
175.5,-42,0.75,"Magallana gigas","W-Msc-836033"
176,-42,0.95,"Magallana gigas","W-Msc-836033"
171.5,-42.5,0.67,"Magallana gigas","W-Msc-836033"
174,-42.5,0.41,"Magallana gigas","W-Msc-836033"
174.5,-42.5,0.24,"Magallana gigas","W-Msc-836033"
171,-43,0.95,"Magallana gigas","W-Msc-836033"
171.5,-43,0.61,"Magallana gigas","W-Msc-836033"
173.5,-43,0.17,"Magallana gigas","W-Msc-836033"
174,-43,0.18,"Magallana gigas","W-Msc-836033"
-177,-43.5,0.07,"Magallana gigas","W-Msc-836033"
-176.5,-43.5,0.21,"Magallana gigas","W-Msc-836033"
170,-43.5,1,"Magallana gigas","W-Msc-836033"
170.5,-43.5,1,"Magallana gigas","W-Msc-836033"
171,-43.5,0.36,"Magallana gigas","W-Msc-836033"
173.5,-43.5,0.05,"Magallana gigas","W-Msc-836033"
-176.5,-44,0.38,"Magallana gigas","W-Msc-836033"
-176,-44,0.34,"Magallana gigas","W-Msc-836033"
168.5,-44,0.97,"Magallana gigas","W-Msc-836033"
169,-44,0.98,"Magallana gigas","W-Msc-836033"
169.5,-44,0.98,"Magallana gigas","W-Msc-836033"
170,-44,0.87,"Magallana gigas","W-Msc-836033"
172,-44,0.07,"Magallana gigas","W-Msc-836033"
172.5,-44,0.03,"Magallana gigas","W-Msc-836033"
173,-44,0.04,"Magallana gigas","W-Msc-836033"
173.5,-44,0.05,"Magallana gigas","W-Msc-836033"
-176.5,-44.5,0.15,"Magallana gigas","W-Msc-836033"
-176,-44.5,0.19,"Magallana gigas","W-Msc-836033"
-175.5,-44.5,0.01,"Magallana gigas","W-Msc-836033"
168,-44.5,0.87,"Magallana gigas","W-Msc-836033"
168.5,-44.5,0.84,"Magallana gigas","W-Msc-836033"
171.5,-44.5,0.08,"Magallana gigas","W-Msc-836033"
172,-44.5,0.01,"Magallana gigas","W-Msc-836033"
172.5,-44.5,0.05,"Magallana gigas","W-Msc-836033"
173,-44.5,0.02,"Magallana gigas","W-Msc-836033"
167.5,-45,0.79,"Magallana gigas","W-Msc-836033"
168,-45,0.72,"Magallana gigas","W-Msc-836033"
171.5,-45,0.01,"Magallana gigas","W-Msc-836033"
167,-45.5,0.66,"Magallana gigas","W-Msc-836033"
167.5,-45.5,0.63,"Magallana gigas","W-Msc-836033"
166.5,-46,0.46,"Magallana gigas","W-Msc-836033"
167,-46,0.57,"Magallana gigas","W-Msc-836033"
167.5,-46,0.24,"Magallana gigas","W-Msc-836033"
167,-46.5,0.36,"Magallana gigas","W-Msc-836033"
167.5,-46.5,0.27,"Magallana gigas","W-Msc-836033"
168,-46.5,0.15,"Magallana gigas","W-Msc-836033"
168.5,-46.5,0.08,"Magallana gigas","W-Msc-836033"
167,-47,0.03,"Magallana gigas","W-Msc-836033"
168,-47,0.01,"Magallana gigas","W-Msc-836033"
