"long_dd","lat_dd","poccur","species","aquamaps_id"
-167,65,0.01,"Apostichopus californicus","W-Hol-529363"
-166.5,65,0.01,"Apostichopus californicus","W-Hol-529363"
-166.5,64.5,0.01,"Apostichopus californicus","W-Hol-529363"
-166,64.5,0.01,"Apostichopus californicus","W-Hol-529363"
-165.5,64.5,0.01,"Apostichopus californicus","W-Hol-529363"
-161.5,64.5,0.01,"Apostichopus californicus","W-Hol-529363"
-161,64.5,0.01,"Apostichopus californicus","W-Hol-529363"
-160.5,64.5,0.01,"Apostichopus californicus","W-Hol-529363"
-174.5,64,0.01,"Apostichopus californicus","W-Hol-529363"
-174,64,0.01,"Apostichopus californicus","W-Hol-529363"
-165.5,64,0.01,"Apostichopus californicus","W-Hol-529363"
-163,64,0.01,"Apostichopus californicus","W-Hol-529363"
-161.5,64,0.01,"Apostichopus californicus","W-Hol-529363"
-161,64,0.01,"Apostichopus californicus","W-Hol-529363"
-160.5,64,0.02,"Apostichopus californicus","W-Hol-529363"
-173.5,63.5,0.01,"Apostichopus californicus","W-Hol-529363"
-161.5,63.5,0.01,"Apostichopus californicus","W-Hol-529363"
-161,63.5,0.01,"Apostichopus californicus","W-Hol-529363"
-160.5,63.5,0.02,"Apostichopus californicus","W-Hol-529363"
-161.5,63,0.02,"Apostichopus californicus","W-Hol-529363"
-161,63,0.01,"Apostichopus californicus","W-Hol-529363"
-165.5,62.5,0.01,"Apostichopus californicus","W-Hol-529363"
-166,62,0.01,"Apostichopus californicus","W-Hol-529363"
-165.5,62,0.03,"Apostichopus californicus","W-Hol-529363"
-165,62,0.02,"Apostichopus californicus","W-Hol-529363"
-166,61.5,0.01,"Apostichopus californicus","W-Hol-529363"
-165.5,61.5,0.03,"Apostichopus californicus","W-Hol-529363"
-166.5,61,0.01,"Apostichopus californicus","W-Hol-529363"
-166,61,0.01,"Apostichopus californicus","W-Hol-529363"
-165.5,61,0.02,"Apostichopus californicus","W-Hol-529363"
-165,61,0.04,"Apostichopus californicus","W-Hol-529363"
-164.5,61,0.04,"Apostichopus californicus","W-Hol-529363"
-149,61,0.1,"Apostichopus californicus","W-Hol-529363"
-148,61,0.66,"Apostichopus californicus","W-Hol-529363"
-147.5,61,0.75,"Apostichopus californicus","W-Hol-529363"
-147,61,0.18,"Apostichopus californicus","W-Hol-529363"
-146.5,61,0.8,"Apostichopus californicus","W-Hol-529363"
-146,61,0.78,"Apostichopus californicus","W-Hol-529363"
-174.5,60.5,0.01,"Apostichopus californicus","W-Hol-529363"
-166,60.5,0.01,"Apostichopus californicus","W-Hol-529363"
-165.5,60.5,0.02,"Apostichopus californicus","W-Hol-529363"
-165,60.5,0.03,"Apostichopus californicus","W-Hol-529363"
-164.5,60.5,0.04,"Apostichopus californicus","W-Hol-529363"
-164,60.5,0.04,"Apostichopus californicus","W-Hol-529363"
-163.5,60.5,0.04,"Apostichopus californicus","W-Hol-529363"
-163,60.5,0.05,"Apostichopus californicus","W-Hol-529363"
-149.5,60.5,0.22,"Apostichopus californicus","W-Hol-529363"
-149,60.5,0.77,"Apostichopus californicus","W-Hol-529363"
-148.5,60.5,0.2,"Apostichopus californicus","W-Hol-529363"
-148,60.5,0.89,"Apostichopus californicus","W-Hol-529363"
-147.5,60.5,0.91,"Apostichopus californicus","W-Hol-529363"
