"long_dd","lat_dd","poccur","species","aquamaps_id"
-122.5,37.5,0.04,"Tivela stultorum","W-Msc-367761"
-122.5,37,0.22,"Tivela stultorum","W-Msc-367761"
-122,37,0.49,"Tivela stultorum","W-Msc-367761"
-122,36.5,1,"Tivela stultorum","W-Msc-367761"
-121.5,36.5,1,"Tivela stultorum","W-Msc-367761"
-121.5,36,1,"Tivela stultorum","W-Msc-367761"
-121,36,1,"Tivela stultorum","W-Msc-367761"
-121,35.5,1,"Tivela stultorum","W-Msc-367761"
-121,35,0.41,"Tivela stultorum","W-Msc-367761"
-120.5,35,1,"Tivela stultorum","W-Msc-367761"
-120.5,34.5,1,"Tivela stultorum","W-Msc-367761"
-120,34.5,1,"Tivela stultorum","W-Msc-367761"
-120.5,34,0.43,"Tivela stultorum","W-Msc-367761"
-120,34,1,"Tivela stultorum","W-Msc-367761"
-119.5,34,1,"Tivela stultorum","W-Msc-367761"
-119,34,1,"Tivela stultorum","W-Msc-367761"
-118.5,34,1,"Tivela stultorum","W-Msc-367761"
-118,34,1,"Tivela stultorum","W-Msc-367761"
-120,33.5,1,"Tivela stultorum","W-Msc-367761"
-119.5,33.5,1,"Tivela stultorum","W-Msc-367761"
-119,33.5,0.92,"Tivela stultorum","W-Msc-367761"
-118.5,33.5,1,"Tivela stultorum","W-Msc-367761"
-118,33.5,1,"Tivela stultorum","W-Msc-367761"
-117.5,33.5,1,"Tivela stultorum","W-Msc-367761"
-119.5,33,1,"Tivela stultorum","W-Msc-367761"
-119,33,1,"Tivela stultorum","W-Msc-367761"
-118.5,33,1,"Tivela stultorum","W-Msc-367761"
-118,33,1,"Tivela stultorum","W-Msc-367761"
-117.5,33,1,"Tivela stultorum","W-Msc-367761"
-117,33,1,"Tivela stultorum","W-Msc-367761"
-119,32.5,0.8,"Tivela stultorum","W-Msc-367761"
-118.5,32.5,1,"Tivela stultorum","W-Msc-367761"
-118,32.5,1,"Tivela stultorum","W-Msc-367761"
-117,32.5,1,"Tivela stultorum","W-Msc-367761"
-119,32,0.59,"Tivela stultorum","W-Msc-367761"
-117,32,1,"Tivela stultorum","W-Msc-367761"
-116.5,32,1,"Tivela stultorum","W-Msc-367761"
-116.5,31.5,1,"Tivela stultorum","W-Msc-367761"
-114.5,31.5,0.18,"Tivela stultorum","W-Msc-367761"
-114,31.5,0.29,"Tivela stultorum","W-Msc-367761"
-113.5,31.5,0.27,"Tivela stultorum","W-Msc-367761"
-116.5,31,1,"Tivela stultorum","W-Msc-367761"
-116,31,1,"Tivela stultorum","W-Msc-367761"
-114.5,31,0.17,"Tivela stultorum","W-Msc-367761"
-114,31,0.08,"Tivela stultorum","W-Msc-367761"
-116,30.5,1,"Tivela stultorum","W-Msc-367761"
-115.5,30.5,1,"Tivela stultorum","W-Msc-367761"
-113.5,30.5,0.01,"Tivela stultorum","W-Msc-367761"
-113,30.5,0.02,"Tivela stultorum","W-Msc-367761"
