"long_dd","lat_dd","poccur","species","aquamaps_id"
-134,54.5,0.07,"Seriola lalandi","Fis-29523"
-133.5,54.5,0.04,"Seriola lalandi","Fis-29523"
-133,54.5,0.02,"Seriola lalandi","Fis-29523"
-132.5,54.5,0.01,"Seriola lalandi","Fis-29523"
-132,54.5,0.03,"Seriola lalandi","Fis-29523"
-131.5,54.5,0.04,"Seriola lalandi","Fis-29523"
-131,54.5,0.04,"Seriola lalandi","Fis-29523"
-130.5,54.5,0.03,"Seriola lalandi","Fis-29523"
-130,54.5,0.01,"Seriola lalandi","Fis-29523"
-129.5,54.5,0.01,"Seriola lalandi","Fis-29523"
-133.5,54,0.08,"Seriola lalandi","Fis-29523"
-133,54,0.06,"Seriola lalandi","Fis-29523"
-132.5,54,0.03,"Seriola lalandi","Fis-29523"
-132,54,0.03,"Seriola lalandi","Fis-29523"
-131.5,54,0.04,"Seriola lalandi","Fis-29523"
-131,54,0.05,"Seriola lalandi","Fis-29523"
-130.5,54,0.04,"Seriola lalandi","Fis-29523"
-130,54,0.02,"Seriola lalandi","Fis-29523"
-129.5,54,0.01,"Seriola lalandi","Fis-29523"
-133.5,53.5,0.1,"Seriola lalandi","Fis-29523"
-133,53.5,0.1,"Seriola lalandi","Fis-29523"
-132.5,53.5,0.08,"Seriola lalandi","Fis-29523"
-132,53.5,0.07,"Seriola lalandi","Fis-29523"
-131.5,53.5,0.09,"Seriola lalandi","Fis-29523"
-131,53.5,0.06,"Seriola lalandi","Fis-29523"
-130.5,53.5,0.06,"Seriola lalandi","Fis-29523"
-130,53.5,0.04,"Seriola lalandi","Fis-29523"
-129.5,53.5,0.01,"Seriola lalandi","Fis-29523"
-129,53.5,0.04,"Seriola lalandi","Fis-29523"
-128.5,53.5,0.03,"Seriola lalandi","Fis-29523"
-135.5,53,0.07,"Seriola lalandi","Fis-29523"
-133,53,0.12,"Seriola lalandi","Fis-29523"
-132.5,53,0.11,"Seriola lalandi","Fis-29523"
-132,53,0.1,"Seriola lalandi","Fis-29523"
-131.5,53,0.11,"Seriola lalandi","Fis-29523"
-131,53,0.06,"Seriola lalandi","Fis-29523"
-130.5,53,0.09,"Seriola lalandi","Fis-29523"
-130,53,0.07,"Seriola lalandi","Fis-29523"
-129.5,53,0.05,"Seriola lalandi","Fis-29523"
-129,53,0.06,"Seriola lalandi","Fis-29523"
-132,52.5,0.12,"Seriola lalandi","Fis-29523"
-131.5,52.5,0.11,"Seriola lalandi","Fis-29523"
-131,52.5,0.11,"Seriola lalandi","Fis-29523"
-130.5,52.5,0.12,"Seriola lalandi","Fis-29523"
-130,52.5,0.12,"Seriola lalandi","Fis-29523"
-129.5,52.5,0.1,"Seriola lalandi","Fis-29523"
-129,52.5,0.08,"Seriola lalandi","Fis-29523"
-128.5,52.5,0.08,"Seriola lalandi","Fis-29523"
-128,52.5,0.1,"Seriola lalandi","Fis-29523"
-131.5,52,0.13,"Seriola lalandi","Fis-29523"
-131,52,0.12,"Seriola lalandi","Fis-29523"
-130.5,52,0.14,"Seriola lalandi","Fis-29523"
-130,52,0.15,"Seriola lalandi","Fis-29523"
-129.5,52,0.15,"Seriola lalandi","Fis-29523"
-129,52,0.13,"Seriola lalandi","Fis-29523"
-128.5,52,0.13,"Seriola lalandi","Fis-29523"
-128,52,0.12,"Seriola lalandi","Fis-29523"
-127.5,52,0.1,"Seriola lalandi","Fis-29523"
-131,51.5,0.13,"Seriola lalandi","Fis-29523"
-130.5,51.5,0.15,"Seriola lalandi","Fis-29523"
-130,51.5,0.17,"Seriola lalandi","Fis-29523"
-129.5,51.5,0.17,"Seriola lalandi","Fis-29523"
-129,51.5,0.16,"Seriola lalandi","Fis-29523"
-128.5,51.5,0.15,"Seriola lalandi","Fis-29523"
-128,51.5,0.13,"Seriola lalandi","Fis-29523"
-127.5,51.5,0.1,"Seriola lalandi","Fis-29523"
-130,51,0.18,"Seriola lalandi","Fis-29523"
-129.5,51,0.19,"Seriola lalandi","Fis-29523"
-129,51,0.18,"Seriola lalandi","Fis-29523"
-128.5,51,0.16,"Seriola lalandi","Fis-29523"
-128,51,0.14,"Seriola lalandi","Fis-29523"
-127.5,51,0.1,"Seriola lalandi","Fis-29523"
-127,51,0.02,"Seriola lalandi","Fis-29523"
-129.5,50.5,0.19,"Seriola lalandi","Fis-29523"
-129,50.5,0.17,"Seriola lalandi","Fis-29523"
-128.5,50.5,0.15,"Seriola lalandi","Fis-29523"
-128,50.5,0.13,"Seriola lalandi","Fis-29523"
-127.5,50.5,0.07,"Seriola lalandi","Fis-29523"
-127,50.5,0.03,"Seriola lalandi","Fis-29523"
-126.5,50.5,0.03,"Seriola lalandi","Fis-29523"
-126,50.5,0.04,"Seriola lalandi","Fis-29523"
-128,50,0.17,"Seriola lalandi","Fis-29523"
-127.5,50,0.13,"Seriola lalandi","Fis-29523"
-127,50,0.05,"Seriola lalandi","Fis-29523"
-126,50,0.08,"Seriola lalandi","Fis-29523"
-125.5,50,0.08,"Seriola lalandi","Fis-29523"
-125,50,0.09,"Seriola lalandi","Fis-29523"
-124.5,50,0.11,"Seriola lalandi","Fis-29523"
-128,49.5,0.02,"Seriola lalandi","Fis-29523"
-127.5,49.5,0.19,"Seriola lalandi","Fis-29523"
-127,49.5,0.16,"Seriola lalandi","Fis-29523"
-126.5,49.5,0.13,"Seriola lalandi","Fis-29523"
-125,49.5,0.13,"Seriola lalandi","Fis-29523"
-124.5,49.5,0.16,"Seriola lalandi","Fis-29523"
-124,49.5,0.17,"Seriola lalandi","Fis-29523"
-123.5,49.5,0.07,"Seriola lalandi","Fis-29523"
-127,49,0.22,"Seriola lalandi","Fis-29523"
-126.5,49,0.19,"Seriola lalandi","Fis-29523"
-126,49,0.16,"Seriola lalandi","Fis-29523"
-125.5,49,0.16,"Seriola lalandi","Fis-29523"
-124.5,49,0.17,"Seriola lalandi","Fis-29523"
-124,49,0.17,"Seriola lalandi","Fis-29523"
-123.5,49,0.18,"Seriola lalandi","Fis-29523"
-123,49,0.15,"Seriola lalandi","Fis-29523"
-122.5,49,0.02,"Seriola lalandi","Fis-29523"
-126.5,48.5,0.24,"Seriola lalandi","Fis-29523"
-126,48.5,0.21,"Seriola lalandi","Fis-29523"
-125.5,48.5,0.18,"Seriola lalandi","Fis-29523"
-125,48.5,0.15,"Seriola lalandi","Fis-29523"
-124.5,48.5,0.15,"Seriola lalandi","Fis-29523"
-124,48.5,0.12,"Seriola lalandi","Fis-29523"
-123.5,48.5,0.04,"Seriola lalandi","Fis-29523"
-123,48.5,0.1,"Seriola lalandi","Fis-29523"
-122.5,48.5,0.09,"Seriola lalandi","Fis-29523"
-122,48.5,0.02,"Seriola lalandi","Fis-29523"
-132.5,48,0.12,"Seriola lalandi","Fis-29523"
-126,48,0.27,"Seriola lalandi","Fis-29523"
-125.5,48,0.23,"Seriola lalandi","Fis-29523"
-125,48,0.18,"Seriola lalandi","Fis-29523"
-124.5,48,0.11,"Seriola lalandi","Fis-29523"
-124,48,0.06,"Seriola lalandi","Fis-29523"
-123.5,48,0.04,"Seriola lalandi","Fis-29523"
-123,48,0.03,"Seriola lalandi","Fis-29523"
-122.5,48,0.04,"Seriola lalandi","Fis-29523"
-122,48,0.06,"Seriola lalandi","Fis-29523"
