"long_dd","lat_dd","poccur","species","aquamaps_id"
-149,60.5,0.12,"Patinopecten caurinus","W-Msc-393720"
-148,60.5,0.88,"Patinopecten caurinus","W-Msc-393720"
-147.5,60.5,0.86,"Patinopecten caurinus","W-Msc-393720"
-147,60.5,1,"Patinopecten caurinus","W-Msc-393720"
-146.5,60.5,1,"Patinopecten caurinus","W-Msc-393720"
-146,60.5,0.54,"Patinopecten caurinus","W-Msc-393720"
-145.5,60.5,0.16,"Patinopecten caurinus","W-Msc-393720"
-152,60,0.03,"Patinopecten caurinus","W-Msc-393720"
-149,60,0.7,"Patinopecten caurinus","W-Msc-393720"
-148,60,1,"Patinopecten caurinus","W-Msc-393720"
-147.5,60,1,"Patinopecten caurinus","W-Msc-393720"
-147,60,1,"Patinopecten caurinus","W-Msc-393720"
-146.5,60,1,"Patinopecten caurinus","W-Msc-393720"
-146,60,1,"Patinopecten caurinus","W-Msc-393720"
-145.5,60,1,"Patinopecten caurinus","W-Msc-393720"
-145,60,1,"Patinopecten caurinus","W-Msc-393720"
-144.5,60,1,"Patinopecten caurinus","W-Msc-393720"
-144,60,0.58,"Patinopecten caurinus","W-Msc-393720"
-143.5,60,0.27,"Patinopecten caurinus","W-Msc-393720"
-143,60,0.04,"Patinopecten caurinus","W-Msc-393720"
-153.5,59.5,0.34,"Patinopecten caurinus","W-Msc-393720"
-153,59.5,0.81,"Patinopecten caurinus","W-Msc-393720"
-152.5,59.5,0.76,"Patinopecten caurinus","W-Msc-393720"
-152,59.5,0.76,"Patinopecten caurinus","W-Msc-393720"
-151.5,59.5,0.61,"Patinopecten caurinus","W-Msc-393720"
-151,59.5,0.43,"Patinopecten caurinus","W-Msc-393720"
-150.5,59.5,0.37,"Patinopecten caurinus","W-Msc-393720"
-150,59.5,0.55,"Patinopecten caurinus","W-Msc-393720"
-149.5,59.5,1,"Patinopecten caurinus","W-Msc-393720"
-149,59.5,1,"Patinopecten caurinus","W-Msc-393720"
-148.5,59.5,1,"Patinopecten caurinus","W-Msc-393720"
