"long_dd","lat_dd","poccur","species","aquamaps_id"
-147,60.5,0.15,"Haliotis kamtschatkana","W-Msc-405014"
-146.5,60.5,0.92,"Haliotis kamtschatkana","W-Msc-405014"
-148.5,60,0.25,"Haliotis kamtschatkana","W-Msc-405014"
-148,60,0.76,"Haliotis kamtschatkana","W-Msc-405014"
-147.5,60,0.13,"Haliotis kamtschatkana","W-Msc-405014"
-147,60,0.74,"Haliotis kamtschatkana","W-Msc-405014"
-146.5,60,0.97,"Haliotis kamtschatkana","W-Msc-405014"
-146,60,0.98,"Haliotis kamtschatkana","W-Msc-405014"
-145.5,60,0.95,"Haliotis kamtschatkana","W-Msc-405014"
-145,60,0.93,"Haliotis kamtschatkana","W-Msc-405014"
-144.5,60,0.92,"Haliotis kamtschatkana","W-Msc-405014"
-149.5,59.5,0.75,"Haliotis kamtschatkana","W-Msc-405014"
-149,59.5,0.81,"Haliotis kamtschatkana","W-Msc-405014"
-148.5,59.5,0.85,"Haliotis kamtschatkana","W-Msc-405014"
-148,59.5,0.86,"Haliotis kamtschatkana","W-Msc-405014"
-147.5,59.5,0.89,"Haliotis kamtschatkana","W-Msc-405014"
-147,59.5,0.98,"Haliotis kamtschatkana","W-Msc-405014"
-146,59.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-144.5,59.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-144,59.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-143.5,59.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-142,59.5,0.5,"Haliotis kamtschatkana","W-Msc-405014"
-141.5,59.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-141,59.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-140,59.5,0.99,"Haliotis kamtschatkana","W-Msc-405014"
-139.5,59.5,0.94,"Haliotis kamtschatkana","W-Msc-405014"
-151,59,0.6,"Haliotis kamtschatkana","W-Msc-405014"
-150.5,59,0.73,"Haliotis kamtschatkana","W-Msc-405014"
-150,59,0.78,"Haliotis kamtschatkana","W-Msc-405014"
-146,59,1,"Haliotis kamtschatkana","W-Msc-405014"
-139.5,59,1,"Haliotis kamtschatkana","W-Msc-405014"
-139,59,1,"Haliotis kamtschatkana","W-Msc-405014"
-138,58.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-137.5,58.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-137,58.5,0.92,"Haliotis kamtschatkana","W-Msc-405014"
-136,58.5,0.67,"Haliotis kamtschatkana","W-Msc-405014"
-135,58.5,0.7,"Haliotis kamtschatkana","W-Msc-405014"
-150,58,0.05,"Haliotis kamtschatkana","W-Msc-405014"
-138.5,58,0.06,"Haliotis kamtschatkana","W-Msc-405014"
-137,58,1,"Haliotis kamtschatkana","W-Msc-405014"
-136.5,58,1,"Haliotis kamtschatkana","W-Msc-405014"
-136,58,0.8,"Haliotis kamtschatkana","W-Msc-405014"
-135.5,58,0.69,"Haliotis kamtschatkana","W-Msc-405014"
-135,58,0.72,"Haliotis kamtschatkana","W-Msc-405014"
-134.5,58,0.68,"Haliotis kamtschatkana","W-Msc-405014"
-134,58,0.65,"Haliotis kamtschatkana","W-Msc-405014"
-136.5,57.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-136,57.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-135.5,57.5,0.93,"Haliotis kamtschatkana","W-Msc-405014"
-135,57.5,0.81,"Haliotis kamtschatkana","W-Msc-405014"
-134.5,57.5,0.71,"Haliotis kamtschatkana","W-Msc-405014"
-134,57.5,0.59,"Haliotis kamtschatkana","W-Msc-405014"
-133.5,57.5,0.53,"Haliotis kamtschatkana","W-Msc-405014"
-135.5,57,1,"Haliotis kamtschatkana","W-Msc-405014"
-135,57,0.96,"Haliotis kamtschatkana","W-Msc-405014"
-134.5,57,0.75,"Haliotis kamtschatkana","W-Msc-405014"
-134,57,0.69,"Haliotis kamtschatkana","W-Msc-405014"
-133.5,57,0.53,"Haliotis kamtschatkana","W-Msc-405014"
-133,57,0.58,"Haliotis kamtschatkana","W-Msc-405014"
-151.5,56.5,0.06,"Haliotis kamtschatkana","W-Msc-405014"
-135.5,56.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-135,56.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-134.5,56.5,0.8,"Haliotis kamtschatkana","W-Msc-405014"
-134,56.5,0.77,"Haliotis kamtschatkana","W-Msc-405014"
-133.5,56.5,0.72,"Haliotis kamtschatkana","W-Msc-405014"
-133,56.5,0.77,"Haliotis kamtschatkana","W-Msc-405014"
-132.5,56.5,0.83,"Haliotis kamtschatkana","W-Msc-405014"
-134.5,56,1,"Haliotis kamtschatkana","W-Msc-405014"
-134,56,0.88,"Haliotis kamtschatkana","W-Msc-405014"
-133.5,56,0.83,"Haliotis kamtschatkana","W-Msc-405014"
-133,56,0.88,"Haliotis kamtschatkana","W-Msc-405014"
-132.5,56,1,"Haliotis kamtschatkana","W-Msc-405014"
-132,56,1,"Haliotis kamtschatkana","W-Msc-405014"
-134.5,55.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-134,55.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-133.5,55.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-133,55.5,0.89,"Haliotis kamtschatkana","W-Msc-405014"
-132.5,55.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-132,55.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-131.5,55.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-129.5,55.5,0.33,"Haliotis kamtschatkana","W-Msc-405014"
-133.5,55,1,"Haliotis kamtschatkana","W-Msc-405014"
-133,55,1,"Haliotis kamtschatkana","W-Msc-405014"
-132.5,55,1,"Haliotis kamtschatkana","W-Msc-405014"
-132,55,1,"Haliotis kamtschatkana","W-Msc-405014"
-131.5,55,1,"Haliotis kamtschatkana","W-Msc-405014"
-131,55,1,"Haliotis kamtschatkana","W-Msc-405014"
-130.5,55,1,"Haliotis kamtschatkana","W-Msc-405014"
-130,55,1,"Haliotis kamtschatkana","W-Msc-405014"
-129.5,55,1,"Haliotis kamtschatkana","W-Msc-405014"
-133.5,54.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-133,54.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-132.5,54.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-132,54.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-131.5,54.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-131,54.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-130.5,54.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-130,54.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-129.5,54.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-133,54,1,"Haliotis kamtschatkana","W-Msc-405014"
-132.5,54,1,"Haliotis kamtschatkana","W-Msc-405014"
-132,54,1,"Haliotis kamtschatkana","W-Msc-405014"
-131.5,54,1,"Haliotis kamtschatkana","W-Msc-405014"
-131,54,1,"Haliotis kamtschatkana","W-Msc-405014"
-130.5,54,1,"Haliotis kamtschatkana","W-Msc-405014"
-130,54,1,"Haliotis kamtschatkana","W-Msc-405014"
-129.5,54,1,"Haliotis kamtschatkana","W-Msc-405014"
-128.5,54,0.33,"Haliotis kamtschatkana","W-Msc-405014"
-164.5,53.5,0.13,"Haliotis kamtschatkana","W-Msc-405014"
-164,53.5,0.08,"Haliotis kamtschatkana","W-Msc-405014"
-133,53.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-132.5,53.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-132,53.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-131.5,53.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-131,53.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-130.5,53.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-130,53.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-129.5,53.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-129,53.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-128.5,53.5,1,"Haliotis kamtschatkana","W-Msc-405014"
-128,53.5,0.33,"Haliotis kamtschatkana","W-Msc-405014"
-168,53,0.01,"Haliotis kamtschatkana","W-Msc-405014"
-167.5,53,0.05,"Haliotis kamtschatkana","W-Msc-405014"
